,code,entity,year,wind_(%_equivalent_primary_energy)
2254,134,Morocco,1978,0.0
2255,134,Morocco,1979,0.0
2256,134,Morocco,1980,0.0
2257,134,Morocco,1981,0.0
2258,134,Morocco,1982,0.0
2259,134,Morocco,1983,0.0
2260,134,Morocco,1984,0.0
2261,134,Morocco,1985,0.0
2262,134,Morocco,1986,0.0
2263,134,Morocco,1987,0.0
2264,134,Morocco,1988,0.0
2265,134,Morocco,1989,0.0
2266,134,Morocco,1990,0.0
2267,134,Morocco,1991,0.0
2268,134,Morocco,1992,0.0
2269,134,Morocco,1993,0.0
2270,134,Morocco,1994,0.0
2271,134,Morocco,1995,0.0
2272,134,Morocco,1996,0.0
2273,134,Morocco,1997,0.0
2274,134,Morocco,1998,0.0
2275,134,Morocco,1999,0.0
2276,134,Morocco,2000,0.1611117
2277,134,Morocco,2001,0.47641504
2278,134,Morocco,2002,0.43504754
2279,134,Morocco,2003,0.4508582
2280,134,Morocco,2004,0.38580295
2281,134,Morocco,2005,0.36614886
2282,134,Morocco,2006,0.31656927
2283,134,Morocco,2007,0.48314127
2284,134,Morocco,2008,0.46519482
2285,134,Morocco,2009,0.6213276
2286,134,Morocco,2010,0.9379284
2287,134,Morocco,2011,0.9326322
2288,134,Morocco,2012,0.95773506
2289,134,Morocco,2013,1.5473984
2290,134,Morocco,2014,2.4014564
2291,134,Morocco,2015,3.0719512
2292,134,Morocco,2016,3.5962868
2293,134,Morocco,2017,3.4545443
2294,134,Morocco,2018,4.202221
2295,134,Morocco,2019,4.694848
2296,134,Morocco,2020,5.017251
2297,134,Morocco,2021,4.9802017
2298,134,Morocco,2022,5.437952
2299,26,Netherlands,1965,0.0
2300,26,Netherlands,1966,0.0
2301,26,Netherlands,1967,0.0
2302,26,Netherlands,1968,0.0
2303,26,Netherlands,1969,0.0
2304,26,Netherlands,1970,0.0
2305,26,Netherlands,1971,0.0
2306,26,Netherlands,1972,0.0
2307,26,Netherlands,1973,0.0
2308,26,Netherlands,1974,0.0
2309,26,Netherlands,1975,0.0
2310,26,Netherlands,1976,0.0
2311,26,Netherlands,1977,0.0
2312,26,Netherlands,1978,0.0
2313,26,Netherlands,1979,0.0
2314,26,Netherlands,1980,0.0
2315,26,Netherlands,1981,0.0
2316,26,Netherlands,1982,0.0
2317,26,Netherlands,1983,0.0
2318,26,Netherlands,1984,0.0
2319,26,Netherlands,1985,0.0
2320,26,Netherlands,1986,0.00034238794
2321,26,Netherlands,1987,0.0006709487
2322,26,Netherlands,1988,0.0053497883
2323,26,Netherlands,1989,0.0076549305
2324,26,Netherlands,1990,0.018182173
2325,26,Netherlands,1991,0.028038496
2326,26,Netherlands,1992,0.046285745
2327,26,Netherlands,1993,0.05433311
2328,26,Netherlands,1994,0.075123474
2329,26,Netherlands,1995,0.09614382
2330,26,Netherlands,1996,0.12704657
2331,26,Netherlands,1997,0.14061864
2332,26,Netherlands,1998,0.18812943
2333,26,Netherlands,1999,0.19192016
2334,26,Netherlands,2000,0.24347408
2335,26,Netherlands,2001,0.23180702
2336,26,Netherlands,2002,0.26396328
2337,26,Netherlands,2003,0.36297125
2338,26,Netherlands,2004,0.4941513
2339,26,Netherlands,2005,0.53213924
2340,26,Netherlands,2006,0.7139784
2341,26,Netherlands,2007,0.8775008
2342,26,Netherlands,2008,1.0934106
2343,26,Netherlands,2009,1.1859572
2344,26,Netherlands,2010,0.94674194
2345,26,Netherlands,2011,1.2617444
2346,26,Netherlands,2012,1.246679
2347,26,Netherlands,2013,1.4428962
2348,26,Netherlands,2014,1.5453184
2349,26,Netherlands,2015,1.9660996
2350,26,Netherlands,2016,2.0958352
2351,26,Netherlands,2017,2.6752186
2352,26,Netherlands,2018,2.7204065
2353,26,Netherlands,2019,2.9563563
2354,26,Netherlands,2020,4.058492
2355,26,Netherlands,2021,4.640422
2356,26,Netherlands,2022,5.606522
2357,139,New Zealand,1974,0.0
2358,139,New Zealand,1975,0.0
2359,139,New Zealand,1976,0.0
2360,139,New Zealand,1977,0.0
2361,139,New Zealand,1978,0.0
2362,139,New Zealand,1979,0.0
2363,139,New Zealand,1980,0.0
2364,139,New Zealand,1981,0.0
2365,139,New Zealand,1982,0.0
2366,139,New Zealand,1983,0.0
2367,139,New Zealand,1984,0.0
2368,139,New Zealand,1985,0.0
2369,139,New Zealand,1986,0.0
2370,139,New Zealand,1987,0.0
2371,139,New Zealand,1988,0.0
2372,139,New Zealand,1989,0.0
2373,139,New Zealand,1990,0.0
2374,139,New Zealand,1991,0.0
2375,139,New Zealand,1992,0.0010724387
2376,139,New Zealand,1993,0.0014854636
2377,139,New Zealand,1994,0.0014419704
2378,139,New Zealand,1995,0.0013898475
2379,139,New Zealand,1996,0.011294515
2380,139,New Zealand,1997,0.018436754
2381,139,New Zealand,1998,0.029932559
2382,139,New Zealand,1999,0.052425858
2383,139,New Zealand,2000,0.15484326
2384,139,New Zealand,2001,0.1794934
2385,139,New Zealand,2002,0.19287907
2386,139,New Zealand,2003,0.1863398
2387,139,New Zealand,2004,0.4439331
2388,139,New Zealand,2005,0.76903766
2389,139,New Zealand,2006,0.76888067
2390,139,New Zealand,2007,1.1458554
2391,139,New Zealand,2008,1.2926368
2392,139,New Zealand,2009,1.7966213
2393,139,New Zealand,2010,1.9326326
2394,139,New Zealand,2011,2.2869296
2395,139,New Zealand,2012,2.3969526
2396,139,New Zealand,2013,2.3002458
2397,139,New Zealand,2014,2.389379
2398,139,New Zealand,2015,2.5243552
2399,139,New Zealand,2016,2.4579983
2400,139,New Zealand,2017,2.141694
2401,139,New Zealand,2018,2.1165957
2402,139,New Zealand,2019,2.2512467
2403,139,New Zealand,2020,2.5245245
2404,139,New Zealand,2021,2.936533
2405,139,New Zealand,2022,3.206024
2406,27,Non-OECD (EI),1965,0.0
2407,27,Non-OECD (EI),1966,0.0
2408,27,Non-OECD (EI),1967,0.0
2409,27,Non-OECD (EI),1968,0.0
2410,27,Non-OECD (EI),1969,0.0
2411,27,Non-OECD (EI),1970,0.0
2412,27,Non-OECD (EI),1971,0.0
2413,27,Non-OECD (EI),1972,0.0
2414,27,Non-OECD (EI),1973,0.0
2415,27,Non-OECD (EI),1974,0.0
2416,27,Non-OECD (EI),1975,0.0
2417,27,Non-OECD (EI),1976,0.0
2418,27,Non-OECD (EI),1977,0.0
2419,27,Non-OECD (EI),1978,0.0
2420,27,Non-OECD (EI),1979,0.0
2421,27,Non-OECD (EI),1980,0.0
2422,27,Non-OECD (EI),1981,0.0
2423,27,Non-OECD (EI),1982,0.0
2424,27,Non-OECD (EI),1983,0.0
2425,27,Non-OECD (EI),1984,0.0
2426,27,Non-OECD (EI),1985,0.0
2427,27,Non-OECD (EI),1986,0.0
2428,27,Non-OECD (EI),1987,0.0
2429,27,Non-OECD (EI),1988,0.0
2430,27,Non-OECD (EI),1989,0.0
2431,27,Non-OECD (EI),1990,0.0002513869
2432,27,Non-OECD (EI),1991,0.00089565665
2433,27,Non-OECD (EI),1992,0.0016066348
2434,27,Non-OECD (EI),1993,0.0022731288
2435,27,Non-OECD (EI),1994,0.0042700423
2436,27,Non-OECD (EI),1995,0.00803032
2437,27,Non-OECD (EI),1996,0.006978699
2438,27,Non-OECD (EI),1997,0.008474174
2439,27,Non-OECD (EI),1998,0.010247531
2440,27,Non-OECD (EI),1999,0.013626751
2441,27,Non-OECD (EI),2000,0.016029676
2442,27,Non-OECD (EI),2001,0.02128582
2443,27,Non-OECD (EI),2002,0.021680215
2444,27,Non-OECD (EI),2003,0.024493868
2445,27,Non-OECD (EI),2004,0.038458984
2446,27,Non-OECD (EI),2005,0.04355999
2447,27,Non-OECD (EI),2006,0.065944426
2448,27,Non-OECD (EI),2007,0.08266565
2449,27,Non-OECD (EI),2008,0.12512395
2450,27,Non-OECD (EI),2009,0.19040225
2451,27,Non-OECD (EI),2010,0.28123173
2452,27,Non-OECD (EI),2011,0.37717065
2453,27,Non-OECD (EI),2012,0.48906472
2454,27,Non-OECD (EI),2013,0.61994535
2455,27,Non-OECD (EI),2014,0.7110119
2456,27,Non-OECD (EI),2015,0.83590484
2457,27,Non-OECD (EI),2016,1.0649533
2458,27,Non-OECD (EI),2017,1.2876626
2459,27,Non-OECD (EI),2018,1.4630467
2460,27,Non-OECD (EI),2019,1.5991098
2461,27,Non-OECD (EI),2020,1.8005388
2462,27,Non-OECD (EI),2021,2.2762256
2463,27,Non-OECD (EI),2022,2.56765
2464,28,North America,1971,0.0
2465,28,North America,1972,0.0
2466,28,North America,1973,0.0
2467,28,North America,1974,0.0
2468,28,North America,1975,0.0
2469,28,North America,1976,0.0
2470,28,North America,1977,0.0
2471,28,North America,1978,0.0
2472,28,North America,1979,0.0
2473,28,North America,1980,0.0
2474,28,North America,1981,0.0
2475,28,North America,1982,0.0
2476,28,North America,1983,3.422426e-05
2477,28,North America,1984,7.911837e-05
2478,28,North America,1985,8.207337e-05
2479,28,North America,1986,6.246188e-05
2480,28,North America,1987,5.2888845e-05
2481,28,North America,1988,2.0830474e-05
2482,28,North America,1989,0.023096757
2483,28,North America,1990,0.030455975
2484,28,North America,1991,0.032213178
2485,28,North America,1992,0.03164671
2486,28,North America,1993,0.03227845
2487,28,North America,1994,0.036197983
2488,28,North America,1995,0.032651767
2489,28,North America,1996,0.03230788
2490,28,North America,1997,0.03261754
2491,28,North America,1998,0.029933462
2492,28,North America,1999,0.044164933
2493,28,North America,2000,0.05439637
2494,28,North America,2001,0.06657166
2495,28,North America,2002,0.09880251
2496,28,North America,2003,0.107807584
2497,28,North America,2004,0.13329302
2498,28,North America,2005,0.16871907
2499,28,North America,2006,0.25246042
2500,28,North America,2007,0.31981003
2501,28,North America,2008,0.50998956
2502,28,North America,2009,0.7252845
2503,28,North America,2010,0.90413076
2504,28,North America,2011,1.133661
2505,28,North America,2012,1.3583105
2506,28,North America,2013,1.5524837
2507,28,North America,2014,1.6786853
2508,28,North America,2015,1.8931233
2509,28,North America,2016,2.2310224
2510,28,North America,2017,2.4364994
2511,28,North America,2018,2.530198
2512,28,North America,2019,2.7556722
2513,28,North America,2020,3.374256
2514,28,North America,2021,3.5336165
2515,28,North America,2022,3.8763654
2516,29,North America (EI),1971,0.0
2517,29,North America (EI),1972,0.0
2518,29,North America (EI),1973,0.0
2519,29,North America (EI),1974,0.0
2520,29,North America (EI),1975,0.0
2521,29,North America (EI),1976,0.0
2522,29,North America (EI),1977,0.0
2523,29,North America (EI),1978,0.0
2524,29,North America (EI),1979,0.0
2525,29,North America (EI),1980,0.0
2526,29,North America (EI),1981,0.0
2527,29,North America (EI),1982,0.0
2528,29,North America (EI),1983,3.4824003e-05
2529,29,North America (EI),1984,8.049228e-05
2530,29,North America (EI),1985,8.3418876e-05
2531,29,North America (EI),1986,6.350777e-05
2532,29,North America (EI),1987,5.3766944e-05
2533,29,North America (EI),1988,2.1169644e-05
2534,29,North America (EI),1989,0.023474973
2535,29,North America (EI),1990,0.030956049
2536,29,North America (EI),1991,0.032731455
2537,29,North America (EI),1992,0.03212989
2538,29,North America (EI),1993,0.032749992
2539,29,North America (EI),1994,0.036679506
2540,29,North America (EI),1995,0.033078287
2541,29,North America (EI),1996,0.032746658
2542,29,North America (EI),1997,0.033075195
2543,29,North America (EI),1998,0.030349381
2544,29,North America (EI),1999,0.044786032
2545,29,North America (EI),2000,0.055017874
2546,29,North America (EI),2001,0.06742355
2547,29,North America (EI),2002,0.10018868
2548,29,North America (EI),2003,0.10941465
2549,29,North America (EI),2004,0.13519399
2550,29,North America (EI),2005,0.17130697
2551,29,North America (EI),2006,0.25703546
2552,29,North America (EI),2007,0.32558608
2553,29,North America (EI),2008,0.5196309
2554,29,North America (EI),2009,0.73896974
2555,29,North America (EI),2010,0.9206457
2556,29,North America (EI),2011,1.1542965
2557,29,North America (EI),2012,1.3821851
2558,29,North America (EI),2013,1.5760555
2559,29,North America (EI),2014,1.7040017
2560,29,North America (EI),2015,1.9227117
2561,29,North America (EI),2016,2.2669287
2562,29,North America (EI),2017,2.474738
2563,29,North America (EI),2018,2.5678988
2564,29,North America (EI),2019,2.794894
2565,29,North America (EI),2020,3.4197252
2566,29,North America (EI),2021,3.5794444
2567,29,North America (EI),2022,3.927581
2568,144,North Macedonia,1997,0.0
2569,144,North Macedonia,1998,0.0
2570,144,North Macedonia,1999,0.0
2571,144,North Macedonia,2000,0.0
2572,144,North Macedonia,2001,0.0
2573,144,North Macedonia,2002,0.0
2574,144,North Macedonia,2003,0.0
2575,144,North Macedonia,2004,0.0
2576,144,North Macedonia,2005,0.0
2577,144,North Macedonia,2006,0.0
2578,144,North Macedonia,2007,0.0
2579,144,North Macedonia,2008,0.0
2580,144,North Macedonia,2009,0.0
2581,144,North Macedonia,2010,0.0
2582,144,North Macedonia,2011,0.0
2583,144,North Macedonia,2012,0.0
2584,144,North Macedonia,2013,0.0
2585,144,North Macedonia,2014,0.68427
2586,144,North Macedonia,2015,1.1030781
2587,144,North Macedonia,2016,0.9581208
2588,144,North Macedonia,2017,0.9989876
2589,144,North Macedonia,2018,0.8759237
2590,144,North Macedonia,2019,0.86409694
2591,144,North Macedonia,2020,1.1339977
2592,144,North Macedonia,2021,0.9559054
2593,144,North Macedonia,2022,0.96621644
2594,145,Norway,1977,0.0
2595,145,Norway,1978,0.0
2596,145,Norway,1979,0.0
2597,145,Norway,1980,0.0
2598,145,Norway,1981,0.0
2599,145,Norway,1982,0.0
2600,145,Norway,1983,0.0
2601,145,Norway,1984,0.0
2602,145,Norway,1985,0.0
2603,145,Norway,1986,0.0
2604,145,Norway,1987,0.0
2605,145,Norway,1988,0.0
2606,145,Norway,1989,0.0
2607,145,Norway,1990,0.0
2608,145,Norway,1991,0.0
2609,145,Norway,1992,0.0
2610,145,Norway,1993,0.0041693724
2611,145,Norway,1994,0.00555011
2612,145,Norway,1995,0.005811483
2613,145,Norway,1996,0.0057019005
2614,145,Norway,1997,0.0066288994
2615,145,Norway,1998,0.0063741035
2616,145,Norway,1999,0.014112356
2617,145,Norway,2000,0.015790666
2618,145,Norway,2001,0.015108734
2619,145,Norway,2002,0.040074393
2620,145,Norway,2003,0.13116005
2621,145,Norway,2004,0.1479188
2622,145,Norway,2005,0.25480762
2623,145,Norway,2006,0.35238302
2624,145,Norway,2007,0.45753112
2625,145,Norway,2008,0.4544696
2626,145,Norway,2009,0.52344555
2627,145,Norway,2010,0.48757637
2628,145,Norway,2011,0.69742787
2629,145,Norway,2012,0.75518763
2630,145,Norway,2013,0.97290957
2631,145,Norway,2014,1.1066234
2632,145,Norway,2015,1.2359174
2633,145,Norway,2016,1.0186328
2634,145,Norway,2017,1.3590176
2635,145,Norway,2018,1.8645416
2636,145,Norway,2019,2.8249795
2637,145,Norway,2020,4.6571674
2638,145,Norway,2021,5.41093
2639,145,Norway,2022,7.336144
2640,30,OECD (EI),1965,0.0
2641,30,OECD (EI),1966,0.0
2642,30,OECD (EI),1967,0.0
2643,30,OECD (EI),1968,0.0
2644,30,OECD (EI),1969,0.0
2645,30,OECD (EI),1970,0.0
2646,30,OECD (EI),1971,0.0
2647,30,OECD (EI),1972,0.0
2648,30,OECD (EI),1973,0.0
2649,30,OECD (EI),1974,0.0
2650,30,OECD (EI),1975,0.0
2651,30,OECD (EI),1976,0.0
2652,30,OECD (EI),1977,0.0
2653,30,OECD (EI),1978,1.8091407e-05
2654,30,OECD (EI),1979,3.5224755e-05
2655,30,OECD (EI),1980,6.3316984e-05
2656,30,OECD (EI),1981,6.4714164e-05
2657,30,OECD (EI),1982,0.00011746531
2658,30,OECD (EI),1983,0.00020760721
2659,30,OECD (EI),1984,0.0002709182
2660,30,OECD (EI),1985,0.00037960117
2661,30,OECD (EI),1986,0.00081024255
2662,30,OECD (EI),1987,0.0011087797
2663,30,OECD (EI),1988,0.0018202777
2664,30,OECD (EI),1989,0.014279726
2665,30,OECD (EI),1990,0.019268036
2666,30,OECD (EI),1991,0.021052038
2667,30,OECD (EI),1992,0.023745723
2668,30,OECD (EI),1993,0.027973024
2669,30,OECD (EI),1994,0.03336632
2670,30,OECD (EI),1995,0.03548431
2671,30,OECD (EI),1996,0.03948248
2672,30,OECD (EI),1997,0.051367026
2673,30,OECD (EI),1998,0.06839288
2674,30,OECD (EI),1999,0.08965079
2675,30,OECD (EI),2000,0.13255918
2676,30,OECD (EI),2001,0.16023487
2677,30,OECD (EI),2002,0.21997525
2678,30,OECD (EI),2003,0.26161772
2679,30,OECD (EI),2004,0.33806822
2680,30,OECD (EI),2005,0.4082642
2681,30,OECD (EI),2006,0.5034751
2682,30,OECD (EI),2007,0.63581586
2683,30,OECD (EI),2008,0.80066806
2684,30,OECD (EI),2009,1.0037305
2685,30,OECD (EI),2010,1.1385779
2686,30,OECD (EI),2011,1.4068081
2687,30,OECD (EI),2012,1.6314331
2688,30,OECD (EI),2013,1.858036
2689,30,OECD (EI),2014,2.0105903
2690,30,OECD (EI),2015,2.3293686
2691,30,OECD (EI),2016,2.5032363
2692,30,OECD (EI),2017,2.8300564
2693,30,OECD (EI),2018,2.9567688
2694,30,OECD (EI),2019,3.3149529
2695,30,OECD (EI),2020,3.9974756
2696,30,OECD (EI),2021,3.9405107
2697,30,OECD (EI),2022,4.3788614
2698,31,Oceania,1974,0.0
2699,31,Oceania,1975,0.0
2700,31,Oceania,1976,0.0
2701,31,Oceania,1977,0.0
2702,31,Oceania,1978,0.0
2703,31,Oceania,1979,0.0
2704,31,Oceania,1980,0.0
2705,31,Oceania,1981,0.0
2706,31,Oceania,1982,0.0
2707,31,Oceania,1983,0.0
2708,31,Oceania,1984,0.0
2709,31,Oceania,1985,0.0
2710,31,Oceania,1986,0.0
2711,31,Oceania,1987,0.0
2712,31,Oceania,1988,0.0
2713,31,Oceania,1989,0.0
2714,31,Oceania,1990,0.0
2715,31,Oceania,1991,0.0
2716,31,Oceania,1992,0.00016573606
2717,31,Oceania,1993,0.00070054486
2718,31,Oceania,1994,0.0014665743
2719,31,Oceania,1995,0.0017298933
2720,31,Oceania,1996,0.0032230131
2721,31,Oceania,1997,0.00434565
2722,31,Oceania,1998,0.008091325
2723,31,Oceania,1999,0.015979396
2724,31,Oceania,2000,0.048975915
2725,31,Oceania,2001,0.08111271
2726,31,Oceania,2002,0.12752861
2727,31,Oceania,2003,0.15525003
2728,31,Oceania,2004,0.20332418
2729,31,Oceania,2005,0.3342645
2730,31,Oceania,2006,0.46572793
2731,31,Oceania,2007,0.6161444
2732,31,Oceania,2008,0.7204257
2733,31,Oceania,2009,0.9497538
2734,31,Oceania,2010,1.0539422
2735,31,Oceania,2011,1.2895199
2736,31,Oceania,2012,1.5153956
2737,31,Oceania,2013,1.7126796
2738,31,Oceania,2014,1.787235
2739,31,Oceania,2015,2.0624328
2740,31,Oceania,2016,2.211637
2741,31,Oceania,2017,2.1872656
2742,31,Oceania,2018,2.5741518
2743,31,Oceania,2019,2.9455655
2744,31,Oceania,2020,3.5812843
2745,31,Oceania,2021,4.2137895
2746,31,Oceania,2022,4.750938
2747,147,Oman,1994,0.0
2748,147,Oman,1995,0.0
2749,147,Oman,1996,0.0
2750,147,Oman,1997,0.0
2751,147,Oman,1998,0.0
2752,147,Oman,1999,0.0
2753,148,Pakistan,1971,0.0
2754,148,Pakistan,1972,0.0
2755,148,Pakistan,1973,0.0
2756,148,Pakistan,1974,0.0
2757,148,Pakistan,1975,0.0
2758,148,Pakistan,1976,0.0
2759,148,Pakistan,1977,0.0
2760,148,Pakistan,1978,0.0
2761,148,Pakistan,1979,0.0
2762,148,Pakistan,1980,0.0
2763,148,Pakistan,1981,0.0
2764,148,Pakistan,1982,0.0
2765,148,Pakistan,1983,0.0
2766,148,Pakistan,1984,0.0
2767,148,Pakistan,1985,0.0
2768,148,Pakistan,1986,0.0
2769,148,Pakistan,1987,0.0
2770,148,Pakistan,1988,0.0
2771,148,Pakistan,1989,0.0
2772,148,Pakistan,1990,0.0
2773,148,Pakistan,1991,0.0
2774,148,Pakistan,1992,0.0
2775,148,Pakistan,1993,0.0
2776,148,Pakistan,1994,0.0
2777,148,Pakistan,1995,0.0
2778,148,Pakistan,1996,0.0
2779,148,Pakistan,1997,0.0
2780,148,Pakistan,1998,0.0
2781,148,Pakistan,1999,0.0
2782,148,Pakistan,2000,0.0
2783,148,Pakistan,2001,0.0
2784,148,Pakistan,2002,0.0
2785,148,Pakistan,2003,0.0
2786,148,Pakistan,2004,0.0
2787,148,Pakistan,2005,0.0
2788,148,Pakistan,2006,0.0
2789,148,Pakistan,2007,0.0
2790,148,Pakistan,2008,0.0
2791,148,Pakistan,2009,0.0
2792,148,Pakistan,2010,0.0
2793,148,Pakistan,2011,0.0
2794,148,Pakistan,2012,0.007573995
2795,148,Pakistan,2013,0.054879293
2796,148,Pakistan,2014,0.109409146
2797,148,Pakistan,2015,0.19758281
2798,148,Pakistan,2016,0.2764762
2799,148,Pakistan,2017,0.4985762
2800,148,Pakistan,2018,0.7715663
2801,148,Pakistan,2019,0.844636
2802,148,Pakistan,2020,0.73427284
2803,148,Pakistan,2021,0.8286925
2804,148,Pakistan,2022,1.2119616
2805,150,Peru,1971,0.0
2806,150,Peru,1972,0.0
2807,150,Peru,1973,0.0
2808,150,Peru,1974,0.0
2809,150,Peru,1975,0.0
2810,150,Peru,1976,0.0
2811,150,Peru,1977,0.0
2812,150,Peru,1978,0.0
2813,150,Peru,1979,0.0
2814,150,Peru,1980,0.0
2815,150,Peru,1981,0.0
2816,150,Peru,1982,0.0
2817,150,Peru,1983,0.0
2818,150,Peru,1984,0.0
2819,150,Peru,1985,0.0
2820,150,Peru,1986,0.0
2821,150,Peru,1987,0.0
2822,150,Peru,1988,0.0
2823,150,Peru,1989,0.0
2824,150,Peru,1990,0.0
2825,150,Peru,1991,0.0
2826,150,Peru,1992,0.0
2827,150,Peru,1993,0.0
2828,150,Peru,1994,0.0
2829,150,Peru,1995,0.0
2830,150,Peru,1996,0.00086060475
2831,150,Peru,1997,0.0013164771
2832,150,Peru,1998,0.0010633275
2833,150,Peru,1999,0.001243886
2834,150,Peru,2000,0.0016053239
2835,150,Peru,2001,0.0024133574
2836,150,Peru,2002,0.002341679
2837,150,Peru,2003,0.002356674
2838,150,Peru,2004,0.0021969879
2839,150,Peru,2005,0.0020986295
2840,150,Peru,2006,0.0020619668
2841,150,Peru,2007,0.0018821021
2842,150,Peru,2008,0.0017324353
2843,150,Peru,2009,0.001688797
2844,150,Peru,2010,0.0014784269
2845,150,Peru,2011,0.001331848
2846,150,Peru,2012,0.0012816547
2847,150,Peru,2013,0.0012455182
2848,150,Peru,2014,0.25949308
2849,150,Peru,2015,0.56826645
2850,150,Peru,2016,0.9528294
2851,150,Peru,2017,0.94097686
2852,150,Peru,2018,1.2483147
2853,150,Peru,2019,1.3357614
2854,150,Peru,2020,1.7100526
2855,150,Peru,2021,1.5028344
2856,150,Peru,2022,1.5035307
2857,151,Philippines,1994,0.0
2858,151,Philippines,1995,0.0
2859,151,Philippines,1996,0.0
2860,151,Philippines,1997,0.0
2861,151,Philippines,1998,0.0
2862,151,Philippines,1999,0.0
2863,151,Philippines,2000,0.0
2864,151,Philippines,2001,0.0
2865,151,Philippines,2002,0.0
2866,151,Philippines,2003,0.0
2867,151,Philippines,2004,0.0
2868,151,Philippines,2005,0.015616088
2869,151,Philippines,2006,0.04963697
2870,151,Philippines,2007,0.05165655
2871,151,Philippines,2008,0.05269135
2872,151,Philippines,2009,0.054322246
2873,151,Philippines,2010,0.050258048
2874,151,Philippines,2011,0.069991715
2875,151,Philippines,2012,0.057442732
2876,151,Philippines,2013,0.04642694
2877,151,Philippines,2014,0.10156436
2878,151,Philippines,2015,0.45343786
2879,151,Philippines,2016,0.53775597
2880,151,Philippines,2017,0.5464144
2881,151,Philippines,2018,0.5573836
2882,151,Philippines,2019,0.487337
2883,151,Philippines,2020,0.5263195
2884,151,Philippines,2021,0.6566725
2885,151,Philippines,2022,0.4766446
2886,32,Poland,1965,0.0
2887,32,Poland,1966,0.0
2888,32,Poland,1967,0.0
2889,32,Poland,1968,0.0
2890,32,Poland,1969,0.0
2891,32,Poland,1970,0.0
2892,32,Poland,1971,0.0
2893,32,Poland,1972,0.0
2894,32,Poland,1973,0.0
2895,32,Poland,1974,0.0
2896,32,Poland,1975,0.0
2897,32,Poland,1976,0.0
2898,32,Poland,1977,0.0
2899,32,Poland,1978,0.0
2900,32,Poland,1979,0.0
2901,32,Poland,1980,0.0
2902,32,Poland,1981,0.0
2903,32,Poland,1982,0.0
2904,32,Poland,1983,0.0
2905,32,Poland,1984,0.0
2906,32,Poland,1985,0.0
2907,32,Poland,1986,0.0
2908,32,Poland,1987,0.0
2909,32,Poland,1988,0.0
2910,32,Poland,1989,0.0
2911,32,Poland,1990,0.0
2912,32,Poland,1991,0.0
2913,32,Poland,1992,0.0
2914,32,Poland,1993,0.0
2915,32,Poland,1994,0.0
2916,32,Poland,1995,0.00026670334
2917,32,Poland,1996,0.0
2918,32,Poland,1997,0.0005131248
2919,32,Poland,1998,0.0010711784
2920,32,Poland,1999,0.0010924268
2921,32,Poland,2000,0.0014530306
2922,32,Poland,2001,0.004070355
2923,32,Poland,2002,0.017812384
2924,32,Poland,2003,0.03477209
2925,32,Poland,2004,0.039299596
2926,32,Poland,2005,0.036319114
2927,32,Poland,2006,0.06521359
2928,32,Poland,2007,0.13251913
2929,32,Poland,2008,0.20753497
2930,32,Poland,2009,0.2750279
2931,32,Poland,2010,0.39604375
2932,32,Poland,2011,0.7537947
2933,32,Poland,2012,1.142512
2934,32,Poland,2013,1.4329371
2935,32,Poland,2014,1.8893294
2936,32,Poland,2015,2.6287792
2937,32,Poland,2016,2.9033265
2938,32,Poland,2017,3.2902527
2939,32,Poland,2018,2.7764595
2940,32,Poland,2019,3.3611357
2941,32,Poland,2020,3.6586344
2942,32,Poland,2021,3.4650757
2943,32,Poland,2022,4.2299085
2944,33,Portugal,1996,0.024760438
2945,33,Portugal,1997,0.04416856
2946,33,Portugal,1998,0.09483281
2947,33,Portugal,1999,0.12814501
2948,33,Portugal,2000,0.16936131
2949,33,Portugal,2001,0.25265807
2950,33,Portugal,2002,0.35767367
2951,33,Portugal,2003,0.47416794
2952,33,Portugal,2004,0.7903311
2953,33,Portugal,2005,1.7096143
2954,33,Portugal,2006,2.8233242
2955,33,Portugal,2007,3.8425858
2956,33,Portugal,2008,5.6417108
2957,33,Portugal,2009,7.3161883
2958,33,Portugal,2010,8.353453
2959,33,Portugal,2011,8.684433
2960,33,Portugal,2012,10.5848465
2961,33,Portugal,2013,11.221908
2962,33,Portugal,2014,11.022184
2963,33,Portugal,2015,10.733528
2964,33,Portugal,2016,10.72032
2965,33,Portugal,2017,10.797573
2966,33,Portugal,2018,10.852202
2967,33,Portugal,2019,12.298057
2968,33,Portugal,2020,12.165272
2969,33,Portugal,2021,12.983084
2970,33,Portugal,2022,13.488229
2971,154,Romania,1971,0.0
2972,154,Romania,1972,0.0
2973,154,Romania,1973,0.0
2974,154,Romania,1974,0.0
2975,154,Romania,1975,0.0
2976,154,Romania,1976,0.0
2977,154,Romania,1977,0.0
2978,154,Romania,1978,0.0
2979,154,Romania,1979,0.0
2980,154,Romania,1980,0.0
2981,154,Romania,1981,0.0
2982,154,Romania,1982,0.0
2983,154,Romania,1983,0.0
2984,154,Romania,1984,0.0
2985,154,Romania,1985,0.0
2986,154,Romania,1986,0.0
2987,154,Romania,1987,0.0
2988,154,Romania,1988,0.0
2989,154,Romania,1989,0.0
2990,154,Romania,1990,0.00040625673
2991,154,Romania,1991,0.0
2992,154,Romania,1992,0.0
2993,154,Romania,1993,0.0
2994,154,Romania,1994,0.0
2995,154,Romania,1995,0.0
2996,154,Romania,1996,0.0
2997,154,Romania,1997,0.0
2998,154,Romania,1998,0.0
2999,154,Romania,1999,0.0
