,code,entity,year,solar_(%_equivalent_primary_energy)
2259,26,Netherlands,1987,0.0
2260,26,Netherlands,1988,0.0
2261,26,Netherlands,1989,0.0
2262,26,Netherlands,1990,0.0
2263,26,Netherlands,1991,0.0
2264,26,Netherlands,1992,0.0003148701
2265,26,Netherlands,1993,0.00031226035
2266,26,Netherlands,1994,3.1564603e-06
2267,26,Netherlands,1995,0.00030329393
2268,26,Netherlands,1996,0.00058144826
2269,26,Netherlands,1997,0.0005920778
2270,26,Netherlands,1998,0.0010288338
2271,26,Netherlands,1999,0.0015680918
2272,26,Netherlands,2000,0.002264397
2273,26,Netherlands,2001,0.0036695744
2274,26,Netherlands,2002,0.004754688
2275,26,Netherlands,2003,0.008465648
2276,26,Netherlands,2004,0.008771394
2277,26,Netherlands,2005,0.008804364
2278,26,Netherlands,2006,0.009198406
2279,26,Netherlands,2007,0.009117635
2280,26,Netherlands,2008,0.0099855075
2281,26,Netherlands,2009,0.011500065
2282,26,Netherlands,2010,0.0140939895
2283,26,Netherlands,2011,0.024824362
2284,26,Netherlands,2012,0.06350049
2285,26,Netherlands,2013,0.13228552
2286,26,Netherlands,2014,0.20918357
2287,26,Netherlands,2015,0.28867576
2288,26,Netherlands,2016,0.41088644
2289,26,Netherlands,2017,0.55797327
2290,26,Netherlands,2018,0.9562204
2291,26,Netherlands,2019,1.3931745
2292,26,Netherlands,2020,2.2761517
2293,26,Netherlands,2021,2.9627457
2294,26,Netherlands,2022,4.6851406
2295,139,New Zealand,1970,0.0
2296,139,New Zealand,1971,0.0
2297,139,New Zealand,1972,0.0
2298,139,New Zealand,1973,0.0
2299,139,New Zealand,1974,0.0
2300,139,New Zealand,1975,0.0
2301,139,New Zealand,1976,0.0
2302,139,New Zealand,1977,0.0
2303,139,New Zealand,1978,0.0
2304,139,New Zealand,1979,0.0
2305,139,New Zealand,1980,0.0
2306,139,New Zealand,1981,0.0
2307,139,New Zealand,1982,0.0
2308,139,New Zealand,1983,0.0
2309,139,New Zealand,1984,0.0
2310,139,New Zealand,1985,0.0
2311,139,New Zealand,1986,0.0
2312,139,New Zealand,1987,0.0
2313,139,New Zealand,1988,0.0
2314,139,New Zealand,1989,0.0
2315,139,New Zealand,1990,0.0
2316,139,New Zealand,1991,0.0
2317,139,New Zealand,1992,0.0
2318,139,New Zealand,1993,0.0
2319,139,New Zealand,1994,0.0
2320,139,New Zealand,1995,0.0
2321,139,New Zealand,1996,0.0
2322,139,New Zealand,1997,0.0
2323,139,New Zealand,1998,0.0
2324,139,New Zealand,1999,0.0
2325,139,New Zealand,2000,0.0
2326,139,New Zealand,2001,0.0
2327,139,New Zealand,2002,0.0
2328,139,New Zealand,2003,0.0
2329,139,New Zealand,2004,0.0
2330,139,New Zealand,2005,0.0
2331,139,New Zealand,2006,0.0
2332,139,New Zealand,2007,0.0041969563
2333,139,New Zealand,2008,0.004220151
2334,139,New Zealand,2009,0.0043682954
2335,139,New Zealand,2010,0.004519443
2336,139,New Zealand,2011,0.0048220786
2337,139,New Zealand,2012,0.0055600284
2338,139,New Zealand,2013,0.0076047196
2339,139,New Zealand,2014,0.020302948
2340,139,New Zealand,2015,0.039216414
2341,139,New Zealand,2016,0.05950965
2342,139,New Zealand,2017,0.07890196
2343,139,New Zealand,2018,0.10302495
2344,139,New Zealand,2019,0.1276529
2345,139,New Zealand,2020,0.17614892
2346,139,New Zealand,2021,0.23054643
2347,139,New Zealand,2022,0.31150606
2348,27,Non-OECD (EI),1965,0.0
2349,27,Non-OECD (EI),1966,0.0
2350,27,Non-OECD (EI),1967,0.0
2351,27,Non-OECD (EI),1968,0.0
2352,27,Non-OECD (EI),1969,0.0
2353,27,Non-OECD (EI),1970,0.0
2354,27,Non-OECD (EI),1971,0.0
2355,27,Non-OECD (EI),1972,0.0
2356,27,Non-OECD (EI),1973,0.0
2357,27,Non-OECD (EI),1974,0.0
2358,27,Non-OECD (EI),1975,0.0
2359,27,Non-OECD (EI),1976,0.0
2360,27,Non-OECD (EI),1977,0.0
2361,27,Non-OECD (EI),1978,0.0
2362,27,Non-OECD (EI),1979,0.0
2363,27,Non-OECD (EI),1980,0.0
2364,27,Non-OECD (EI),1981,0.0
2365,27,Non-OECD (EI),1982,0.0
2366,27,Non-OECD (EI),1983,0.0
2367,27,Non-OECD (EI),1984,0.0
2368,27,Non-OECD (EI),1985,0.0
2369,27,Non-OECD (EI),1986,0.0
2370,27,Non-OECD (EI),1987,0.0
2371,27,Non-OECD (EI),1988,0.0
2372,27,Non-OECD (EI),1989,0.0
2373,27,Non-OECD (EI),1990,1.537606e-05
2374,27,Non-OECD (EI),1991,1.5291565e-05
2375,27,Non-OECD (EI),1992,2.2558643e-05
2376,27,Non-OECD (EI),1993,2.919762e-05
2377,27,Non-OECD (EI),1994,3.632277e-05
2378,27,Non-OECD (EI),1995,5.7237896e-05
2379,27,Non-OECD (EI),1996,0.00010516893
2380,27,Non-OECD (EI),1997,0.000118097094
2381,27,Non-OECD (EI),1998,0.00013757279
2382,27,Non-OECD (EI),1999,0.00015550046
2383,27,Non-OECD (EI),2000,0.00029107783
2384,27,Non-OECD (EI),2001,0.00040320592
2385,27,Non-OECD (EI),2002,0.00052269804
2386,27,Non-OECD (EI),2003,0.00063084567
2387,27,Non-OECD (EI),2004,0.0006946924
2388,27,Non-OECD (EI),2005,0.0007671501
2389,27,Non-OECD (EI),2006,0.00095029525
2390,27,Non-OECD (EI),2007,0.0012960058
2391,27,Non-OECD (EI),2008,0.0016174515
2392,27,Non-OECD (EI),2009,0.002419035
2393,27,Non-OECD (EI),2010,0.004919848
2394,27,Non-OECD (EI),2011,0.016261386
2395,27,Non-OECD (EI),2012,0.030899772
2396,27,Non-OECD (EI),2013,0.058328886
2397,27,Non-OECD (EI),2014,0.12002825
2398,27,Non-OECD (EI),2015,0.18807992
2399,27,Non-OECD (EI),2016,0.29854342
2400,27,Non-OECD (EI),2017,0.48675033
2401,27,Non-OECD (EI),2018,0.7001311
2402,27,Non-OECD (EI),2019,0.8937662
2403,27,Non-OECD (EI),2020,1.1092699
2404,27,Non-OECD (EI),2021,1.3282007
2405,27,Non-OECD (EI),2022,1.6869109
2406,28,North America,1971,0.0
2407,28,North America,1972,0.0
2408,28,North America,1973,0.0
2409,28,North America,1974,0.0
2410,28,North America,1975,0.0
2411,28,North America,1976,0.0
2412,28,North America,1977,0.0
2413,28,North America,1978,0.0
2414,28,North America,1979,0.0
2415,28,North America,1980,0.0
2416,28,North America,1981,0.0
2417,28,North America,1982,0.0
2418,28,North America,1983,3.80982e-05
2419,28,North America,1984,6.397741e-05
2420,28,North America,1985,0.0001292119
2421,28,North America,1986,0.00016923464
2422,28,North America,1987,0.0001225278
2423,28,North America,1988,0.00010179037
2424,28,North America,1989,0.0027392234
2425,28,North America,1990,0.0040158285
2426,28,North America,1991,0.0051850346
2427,28,North America,1992,0.0044003516
2428,28,North America,1993,0.005013986
2429,28,North America,1994,0.0051839054
2430,28,North America,1995,0.0052254293
2431,28,North America,1996,0.005348096
2432,28,North America,1997,0.0052295416
2433,28,North America,1998,0.0051607005
2434,28,North America,1999,0.0050366423
2435,28,North America,2000,0.004941951
2436,28,North America,2001,0.0055777277
2437,28,North America,2002,0.005723213
2438,28,North America,2003,0.0057473313
2439,28,North America,2004,0.006291907
2440,28,North America,2005,0.0067116404
2441,28,North America,2006,0.0073880083
2442,28,North America,2007,0.00955548
2443,28,North America,2008,0.0144363325
2444,28,North America,2009,0.019760786
2445,28,North America,2010,0.028613312
2446,28,North America,2011,0.04619304
2447,28,North America,2012,0.087758295
2448,28,North America,2013,0.14953041
2449,28,North America,2014,0.26269773
2450,28,North America,2015,0.35441208
2451,28,North America,2016,0.49465653
2452,28,North America,2017,0.6776305
2453,28,North America,2018,0.8007316
2454,28,North America,2019,0.96906906
2455,28,North America,2020,1.2982669
2456,28,North America,2021,1.550346
2457,28,North America,2022,1.811927
2458,29,North America (EI),1971,0.0
2459,29,North America (EI),1972,0.0
2460,29,North America (EI),1973,0.0
2461,29,North America (EI),1974,0.0
2462,29,North America (EI),1975,0.0
2463,29,North America (EI),1976,0.0
2464,29,North America (EI),1977,0.0
2465,29,North America (EI),1978,0.0
2466,29,North America (EI),1979,0.0
2467,29,North America (EI),1980,0.0
2468,29,North America (EI),1981,0.0
2469,29,North America (EI),1982,0.0
2470,29,North America (EI),1983,3.876583e-05
2471,29,North America (EI),1984,6.508839e-05
2472,29,North America (EI),1985,0.0001313302
2473,29,North America (EI),1986,0.0001720684
2474,29,North America (EI),1987,0.00012456236
2475,29,North America (EI),1988,0.000103447725
2476,29,North America (EI),1989,0.002784079
2477,29,North America (EI),1990,0.0040817657
2478,29,North America (EI),1991,0.0052684555
2479,29,North America (EI),1992,0.0044675353
2480,29,North America (EI),1993,0.0050900555
2481,29,North America (EI),1994,0.0052643847
2482,29,North America (EI),1995,0.0053063086
2483,29,North America (EI),1996,0.0054327017
2484,29,North America (EI),1997,0.005315445
2485,29,North America (EI),1998,0.0052476437
2486,29,North America (EI),1999,0.0051189074
2487,29,North America (EI),2000,0.005025662
2488,29,North America (EI),2001,0.005674227
2489,29,North America (EI),2002,0.005820259
2490,29,North America (EI),2003,0.005844
2491,29,North America (EI),2004,0.006394628
2492,29,North America (EI),2005,0.006780737
2493,29,North America (EI),2006,0.0074849543
2494,29,North America (EI),2007,0.009671883
2495,29,North America (EI),2008,0.014619155
2496,29,North America (EI),2009,0.019965343
2497,29,North America (EI),2010,0.028774349
2498,29,North America (EI),2011,0.046367012
2499,29,North America (EI),2012,0.08778484
2500,29,North America (EI),2013,0.15042864
2501,29,North America (EI),2014,0.2652438
2502,29,North America (EI),2015,0.35803786
2503,29,North America (EI),2016,0.5001782
2504,29,North America (EI),2017,0.6854485
2505,29,North America (EI),2018,0.80967396
2506,29,North America (EI),2019,0.9786304
2507,29,North America (EI),2020,1.3112696
2508,29,North America (EI),2021,1.565072
2509,29,North America (EI),2022,1.8289509
2510,144,North Macedonia,1997,0.0
2511,144,North Macedonia,1998,0.0
2512,144,North Macedonia,1999,0.0
2513,144,North Macedonia,2000,0.0
2514,144,North Macedonia,2001,0.0
2515,144,North Macedonia,2002,0.0
2516,144,North Macedonia,2003,0.0
2517,144,North Macedonia,2004,0.0
2518,144,North Macedonia,2005,0.0
2519,144,North Macedonia,2006,0.0
2520,144,North Macedonia,2007,0.0
2521,144,North Macedonia,2008,0.0
2522,144,North Macedonia,2009,0.0
2523,144,North Macedonia,2010,0.00021133327
2524,144,North Macedonia,2011,0.009499334
2525,144,North Macedonia,2012,0.024586927
2526,144,North Macedonia,2013,0.081617475
2527,144,North Macedonia,2014,0.13932818
2528,144,North Macedonia,2015,0.20642671
2529,144,North Macedonia,2016,0.20740652
2530,144,North Macedonia,2017,0.2147625
2531,144,North Macedonia,2018,0.20506439
2532,144,North Macedonia,2019,0.19714373
2533,144,North Macedonia,2020,0.22835189
2534,144,North Macedonia,2021,0.23397183
2535,144,North Macedonia,2022,0.29738817
2536,145,Norway,1977,0.0
2537,145,Norway,1978,0.0
2538,145,Norway,1979,0.0
2539,145,Norway,1980,0.0
2540,145,Norway,1981,0.0
2541,145,Norway,1982,0.0
2542,145,Norway,1983,0.0
2543,145,Norway,1984,0.0
2544,145,Norway,1985,0.0
2545,145,Norway,1986,0.0
2546,145,Norway,1987,0.0
2547,145,Norway,1988,0.0
2548,145,Norway,1989,0.0
2549,145,Norway,1990,0.0
2550,145,Norway,1991,0.0
2551,145,Norway,1992,0.0
2552,145,Norway,1993,0.0
2553,145,Norway,1994,0.0
2554,145,Norway,1995,0.0
2555,145,Norway,1996,0.0
2556,145,Norway,1997,0.0
2557,145,Norway,1998,0.0
2558,145,Norway,1999,0.0
2559,145,Norway,2000,0.0026996967
2560,145,Norway,2001,0.0029657888
2561,145,Norway,2002,0.0028319266
2562,145,Norway,2003,0.003730242
2563,145,Norway,2004,0.003639273
2564,145,Norway,2005,0.003165947
2565,145,Norway,2006,0.0039338334
2566,145,Norway,2007,0.0036417842
2567,145,Norway,2008,0.003683541
2568,145,Norway,2009,0.0041254167
2569,145,Norway,2010,0.0044930265
2570,145,Norway,2011,0.0046205255
2571,145,Norway,2012,0.0043418407
2572,145,Norway,2013,0.0050688516
2573,145,Norway,2014,0.0057901847
2574,145,Norway,2015,0.006585008
2575,145,Norway,2016,0.011457232
2576,145,Norway,2017,0.019028619
2577,145,Norway,2018,0.02927674
2578,145,Norway,2019,0.05369761
2579,145,Norway,2020,0.06378879
2580,145,Norway,2021,0.08024758
2581,145,Norway,2022,0.13518897
2582,30,OECD (EI),1965,0.0
2583,30,OECD (EI),1966,0.0
2584,30,OECD (EI),1967,0.0
2585,30,OECD (EI),1968,0.0
2586,30,OECD (EI),1969,0.0
2587,30,OECD (EI),1970,0.0
2588,30,OECD (EI),1971,0.0
2589,30,OECD (EI),1972,0.0
2590,30,OECD (EI),1973,0.0
2591,30,OECD (EI),1974,0.0
2592,30,OECD (EI),1975,0.0
2593,30,OECD (EI),1976,0.0
2594,30,OECD (EI),1977,0.0
2595,30,OECD (EI),1978,0.0
2596,30,OECD (EI),1979,0.0
2597,30,OECD (EI),1980,0.0
2598,30,OECD (EI),1981,0.0
2599,30,OECD (EI),1982,0.0
2600,30,OECD (EI),1983,1.899137e-05
2601,30,OECD (EI),1984,3.820297e-05
2602,30,OECD (EI),1985,6.9438676e-05
2603,30,OECD (EI),1986,8.861515e-05
2604,30,OECD (EI),1987,6.017311e-05
2605,30,OECD (EI),1988,5.597306e-05
2606,30,OECD (EI),1989,0.001413129
2607,30,OECD (EI),1990,0.0020683696
2608,30,OECD (EI),1991,0.0026731228
2609,30,OECD (EI),1992,0.002439705
2610,30,OECD (EI),1993,0.00286711
2611,30,OECD (EI),1994,0.0030192947
2612,30,OECD (EI),1995,0.003133462
2613,30,OECD (EI),1996,0.0032885969
2614,30,OECD (EI),1997,0.0034842743
2615,30,OECD (EI),1998,0.0037529662
2616,30,OECD (EI),1999,0.004121062
2617,30,OECD (EI),2000,0.0046484536
2618,30,OECD (EI),2001,0.0062300307
2619,30,OECD (EI),2002,0.0077257557
2620,30,OECD (EI),2003,0.009520337
2621,30,OECD (EI),2004,0.012286149
2622,30,OECD (EI),2005,0.017229898
2623,30,OECD (EI),2006,0.023555512
2624,30,OECD (EI),2007,0.031479754
2625,30,OECD (EI),2008,0.05177631
2626,30,OECD (EI),2009,0.0899911
2627,30,OECD (EI),2010,0.13742535
2628,30,OECD (EI),2011,0.25831
2629,30,OECD (EI),2012,0.3919531
2630,30,OECD (EI),2013,0.50432837
2631,30,OECD (EI),2014,0.6666972
2632,30,OECD (EI),2015,0.8105008
2633,30,OECD (EI),2016,0.9429692
2634,30,OECD (EI),2017,1.126301
2635,30,OECD (EI),2018,1.2890867
2636,30,OECD (EI),2019,1.4991578
2637,30,OECD (EI),2020,1.9184698
2638,30,OECD (EI),2021,2.2077317
2639,30,OECD (EI),2022,2.6356828
2640,31,Oceania,1965,0.0
2641,31,Oceania,1966,0.0
2642,31,Oceania,1967,0.0
2643,31,Oceania,1968,0.0
2644,31,Oceania,1969,0.0
2645,31,Oceania,1970,0.0
2646,31,Oceania,1971,0.0
2647,31,Oceania,1972,0.0
2648,31,Oceania,1973,0.0
2649,31,Oceania,1974,0.0
2650,31,Oceania,1975,0.0
2651,31,Oceania,1976,0.0
2652,31,Oceania,1977,0.0
2653,31,Oceania,1978,0.0
2654,31,Oceania,1979,0.0
2655,31,Oceania,1980,0.0
2656,31,Oceania,1981,0.0
2657,31,Oceania,1982,0.0
2658,31,Oceania,1983,0.0
2659,31,Oceania,1984,0.0
2660,31,Oceania,1985,0.0
2661,31,Oceania,1986,0.0
2662,31,Oceania,1987,0.0
2663,31,Oceania,1988,0.0
2664,31,Oceania,1989,0.0
2665,31,Oceania,1990,0.0
2666,31,Oceania,1991,0.0013258472
2667,31,Oceania,1992,0.0029025506
2668,31,Oceania,1993,0.0034254626
2669,31,Oceania,1994,0.003919818
2670,31,Oceania,1995,0.0045676357
2671,31,Oceania,1996,0.0053835115
2672,31,Oceania,1997,0.006314434
2673,31,Oceania,1998,0.007188765
2674,31,Oceania,1999,0.00791244
2675,31,Oceania,2000,0.009006884
2676,31,Oceania,2001,0.010310739
2677,31,Oceania,2002,0.010790363
2678,31,Oceania,2003,0.011535272
2679,31,Oceania,2004,0.01282492
2680,31,Oceania,2005,0.014682978
2681,31,Oceania,2006,0.01630866
2682,31,Oceania,2007,0.019086555
2683,31,Oceania,2008,0.022752903
2684,31,Oceania,2009,0.04718601
2685,31,Oceania,2010,0.15620543
2686,31,Oceania,2011,0.31490475
2687,31,Oceania,2012,0.37355873
2688,31,Oceania,2013,0.58513325
2689,31,Oceania,2014,0.741076
2690,31,Oceania,2015,0.90536594
2691,31,Oceania,2016,1.0779527
2692,31,Oceania,2017,1.2856992
2693,31,Oceania,2018,1.7460498
2694,31,Oceania,2019,2.4978523
2695,31,Oceania,2020,3.4506607
2696,31,Oceania,2021,4.494726
2697,31,Oceania,2022,5.3842745
2698,147,Oman,1994,0.0
2699,147,Oman,1995,0.0
2700,147,Oman,1996,0.0
2701,147,Oman,1997,0.0
2702,147,Oman,1998,0.0
2703,147,Oman,1999,0.0
2704,148,Pakistan,1971,0.0
2705,148,Pakistan,1972,0.0
2706,148,Pakistan,1973,0.0
2707,148,Pakistan,1974,0.0
2708,148,Pakistan,1975,0.0
2709,148,Pakistan,1976,0.0
2710,148,Pakistan,1977,0.0
2711,148,Pakistan,1978,0.0
2712,148,Pakistan,1979,0.0
2713,148,Pakistan,1980,0.0
2714,148,Pakistan,1981,0.0
2715,148,Pakistan,1982,0.0
2716,148,Pakistan,1983,0.0
2717,148,Pakistan,1984,0.0
2718,148,Pakistan,1985,0.0
2719,148,Pakistan,1986,0.0
2720,148,Pakistan,1987,0.0
2721,148,Pakistan,1988,0.0
2722,148,Pakistan,1989,0.0
2723,148,Pakistan,1990,0.0
2724,148,Pakistan,1991,0.0
2725,148,Pakistan,1992,0.0
2726,148,Pakistan,1993,0.0
2727,148,Pakistan,1994,0.0
2728,148,Pakistan,1995,0.0
2729,148,Pakistan,1996,0.0
2730,148,Pakistan,1997,0.0
2731,148,Pakistan,1998,0.0
2732,148,Pakistan,1999,0.0
2733,148,Pakistan,2000,0.0
2734,148,Pakistan,2001,0.0
2735,148,Pakistan,2002,0.0
2736,148,Pakistan,2003,0.0
2737,148,Pakistan,2004,0.0
2738,148,Pakistan,2005,0.0
2739,148,Pakistan,2006,0.0
2740,148,Pakistan,2007,7.884763e-05
2741,148,Pakistan,2008,0.0006114217
2742,148,Pakistan,2009,0.0020173122
2743,148,Pakistan,2010,0.005031391
2744,148,Pakistan,2011,0.009998438
2745,148,Pakistan,2012,0.02629777
2746,148,Pakistan,2013,0.05252942
2747,148,Pakistan,2014,0.08313292
2748,148,Pakistan,2015,0.12603146
2749,148,Pakistan,2016,0.13487205
2750,148,Pakistan,2017,0.18631701
2751,148,Pakistan,2018,0.19693838
2752,148,Pakistan,2019,0.18786456
2753,148,Pakistan,2020,0.1907871
2754,148,Pakistan,2021,0.17324172
2755,148,Pakistan,2022,0.2319754
2756,150,Peru,1971,0.0
2757,150,Peru,1972,0.0
2758,150,Peru,1973,0.0
2759,150,Peru,1974,0.0
2760,150,Peru,1975,0.0
2761,150,Peru,1976,0.0
2762,150,Peru,1977,0.0
2763,150,Peru,1978,0.0
2764,150,Peru,1979,0.0
2765,150,Peru,1980,0.0
2766,150,Peru,1981,0.0
2767,150,Peru,1982,0.0
2768,150,Peru,1983,0.0
2769,150,Peru,1984,0.0
2770,150,Peru,1985,0.0
2771,150,Peru,1986,0.0
2772,150,Peru,1987,0.0
2773,150,Peru,1988,0.0
2774,150,Peru,1989,0.0
2775,150,Peru,1990,0.0
2776,150,Peru,1991,0.0
2777,150,Peru,1992,0.0
2778,150,Peru,1993,0.0
2779,150,Peru,1994,0.0
2780,150,Peru,2012,0.063762136
2781,150,Peru,2013,0.20436886
2782,150,Peru,2014,0.20084262
2783,150,Peru,2015,0.22014152
2784,150,Peru,2016,0.21581945
2785,150,Peru,2017,0.28903714
2786,150,Peru,2018,0.66196245
2787,150,Peru,2019,0.6722391
2788,150,Peru,2020,0.8065263
2789,150,Peru,2021,0.7270622
2790,150,Peru,2022,0.70335346
2791,151,Philippines,1994,0.0
2792,151,Philippines,1995,0.0
2793,151,Philippines,1996,0.0
2794,151,Philippines,1997,0.0
2795,151,Philippines,1998,0.0
2796,151,Philippines,1999,0.0
2797,151,Philippines,2000,0.0
2798,151,Philippines,2001,0.0
2799,151,Philippines,2002,0.0
2800,151,Philippines,2003,0.0
2801,151,Philippines,2004,0.0
2802,151,Philippines,2005,0.0013560998
2803,151,Philippines,2006,0.001283001
2804,151,Philippines,2007,0.0011690208
2805,151,Philippines,2008,0.001119299
2806,151,Philippines,2009,0.0010556183
2807,151,Philippines,2010,0.0010211737
2808,151,Philippines,2011,0.0009617501
2809,151,Philippines,2012,0.0010064446
2810,151,Philippines,2013,0.0009998915
2811,151,Philippines,2014,0.011032652
2812,151,Philippines,2015,0.083932914
2813,151,Philippines,2016,0.6049174
2814,151,Philippines,2017,0.60017544
2815,151,Philippines,2018,0.60388845
2816,151,Philippines,2019,0.5829751
2817,151,Philippines,2020,0.7038123
2818,151,Philippines,2021,0.725878
2819,151,Philippines,2022,0.8169318
2820,32,Poland,1965,0.0
2821,32,Poland,1966,0.0
2822,32,Poland,1967,0.0
2823,32,Poland,1968,0.0
2824,32,Poland,1969,0.0
2825,32,Poland,1970,0.0
2826,32,Poland,1971,0.0
2827,32,Poland,1972,0.0
2828,32,Poland,1973,0.0
2829,32,Poland,1974,0.0
2830,32,Poland,1975,0.0
2831,32,Poland,1976,0.0
2832,32,Poland,1977,0.0
2833,32,Poland,1978,0.0
2834,32,Poland,1979,0.0
2835,32,Poland,1980,0.0
2836,32,Poland,1981,0.0
2837,32,Poland,1982,0.0
2838,32,Poland,1983,0.0
2839,32,Poland,1984,0.0
2840,32,Poland,1985,0.0
2841,32,Poland,1986,0.0
2842,32,Poland,1987,0.0
2843,32,Poland,1988,0.0
2844,32,Poland,1989,0.0
2845,32,Poland,1990,0.0
2846,32,Poland,1991,0.0
2847,32,Poland,1992,0.0
2848,32,Poland,1993,0.0
2849,32,Poland,1994,0.0
2850,32,Poland,1995,0.0
2851,32,Poland,1996,0.0
2852,32,Poland,1997,0.0
2853,32,Poland,1998,0.0
2854,32,Poland,1999,0.0
2855,32,Poland,2000,0.0
2856,32,Poland,2001,0.0
2857,32,Poland,2002,0.0
2858,32,Poland,2003,0.0
2859,32,Poland,2004,0.0
2860,32,Poland,2005,0.0
2861,32,Poland,2006,0.0
2862,32,Poland,2007,0.0
2863,32,Poland,2008,0.0
2864,32,Poland,2009,0.0
2865,32,Poland,2010,0.0
2866,32,Poland,2011,4.7038644e-05
2867,32,Poland,2012,0.0002647498
2868,32,Poland,2013,0.0003579967
2869,32,Poland,2014,0.0017224944
2870,32,Poland,2015,0.013800004
2871,32,Poland,2016,0.028599668
2872,32,Poland,2017,0.036413677
2873,32,Poland,2018,0.06507833
2874,32,Poland,2019,0.1581192
2875,32,Poland,2020,0.45337194
2876,32,Poland,2021,0.8398142
2877,32,Poland,2022,1.7701129
2878,33,Portugal,1996,0.0011790749
2879,33,Portugal,1997,0.0011623352
2880,33,Portugal,1998,0.0008524301
2881,33,Portugal,1999,0.0011460144
2882,33,Portugal,2000,0.0014113418
2883,33,Portugal,2001,0.0015791166
2884,33,Portugal,2002,0.0017784834
2885,33,Portugal,2003,0.0024855619
2886,33,Portugal,2004,0.0028087704
2887,33,Portugal,2005,0.0036641483
2888,33,Portugal,2006,0.0048261965
2889,33,Portugal,2007,0.022844162
2890,33,Portugal,2008,0.040178977
2891,33,Portugal,2009,0.15449256
2892,33,Portugal,2010,0.19559926
2893,33,Portugal,2011,0.2673008
2894,33,Portugal,2012,0.40544295
2895,33,Portugal,2013,0.4475275
2896,33,Portugal,2014,0.57090086
2897,33,Portugal,2015,0.73620063
2898,33,Portugal,2016,0.7064375
2899,33,Portugal,2017,0.8745258
2900,33,Portugal,2018,0.864426
2901,33,Portugal,2019,1.2075797
2902,33,Portugal,2020,1.6969823
2903,33,Portugal,2021,2.1978006
2904,33,Portugal,2022,3.1137445
2905,154,Romania,1971,0.0
2906,154,Romania,1972,0.0
2907,154,Romania,1973,0.0
2908,154,Romania,1974,0.0
2909,154,Romania,1975,0.0
2910,154,Romania,1976,0.0
2911,154,Romania,1977,0.0
2912,154,Romania,1978,0.0
2913,154,Romania,1979,0.0
2914,154,Romania,1980,0.0
2915,154,Romania,1981,0.0
2916,154,Romania,1982,0.0
2917,154,Romania,1983,0.0
2918,154,Romania,1984,0.0
2919,154,Romania,1985,0.0
2920,154,Romania,1986,0.0
2921,154,Romania,1987,0.0
2922,154,Romania,1988,0.0
2923,154,Romania,1989,0.0
2924,154,Romania,1990,0.0
2925,154,Romania,1991,0.0
2926,154,Romania,1992,0.0
2927,154,Romania,1993,0.0
2928,154,Romania,1994,0.0
2929,154,Romania,1995,0.0
2930,154,Romania,1996,0.0
2931,154,Romania,1997,0.0
2932,154,Romania,1998,0.0
2933,154,Romania,1999,0.0
2934,154,Romania,2000,0.0
2935,154,Romania,2001,0.0
2936,154,Romania,2002,0.0
2937,154,Romania,2003,0.0
2938,154,Romania,2004,0.0
2939,154,Romania,2005,0.0
2940,154,Romania,2006,0.0
2941,154,Romania,2007,0.0
2942,154,Romania,2008,0.0
2943,154,Romania,2009,0.0007136045
2944,154,Romania,2010,0.0014055549
2945,154,Romania,2011,0.0006750238
2946,154,Romania,2012,0.005582108
2947,154,Romania,2013,0.3122236
2948,154,Romania,2014,0.9222163
2949,154,Romania,2015,1.3955476
2950,154,Romania,2016,1.2735468
2951,154,Romania,2017,1.2697667
2952,154,Romania,2018,1.1819701
2953,154,Romania,2019,1.2099801
2954,154,Romania,2020,1.2321762
2955,154,Romania,2021,1.1506962
2956,154,Romania,2022,1.2808487
2957,155,Russia,1990,0.0
2958,155,Russia,1991,0.0
2959,155,Russia,1992,0.0
2960,155,Russia,1993,0.0
2961,155,Russia,1994,0.0
2962,155,Russia,1995,0.0
2963,155,Russia,1996,0.0
2964,155,Russia,1997,0.0
2965,155,Russia,1998,0.0
2966,155,Russia,1999,0.0
2967,155,Russia,2000,0.0
2968,155,Russia,2001,0.0
2969,155,Russia,2002,0.0
2970,155,Russia,2003,0.0
2971,155,Russia,2004,0.0
2972,155,Russia,2005,0.0
2973,155,Russia,2006,0.0
2974,155,Russia,2007,0.0
2975,155,Russia,2008,0.0
2976,155,Russia,2009,0.0
2977,155,Russia,2010,0.0
2978,155,Russia,2011,4.0966966e-05
2979,155,Russia,2012,0.00014206518
2980,155,Russia,2013,0.000366437
2981,155,Russia,2014,0.0053794957
2982,155,Russia,2015,0.011395941
2983,155,Russia,2016,0.015491342
2984,155,Russia,2017,0.017781902
2985,155,Russia,2018,0.019571181
2986,155,Russia,2019,0.03099203
2987,155,Russia,2020,0.06056153
2988,155,Russia,2021,0.06917692
2989,155,Russia,2022,0.07791923
2990,159,Saudi Arabia,1971,0.0
2991,159,Saudi Arabia,1972,0.0
2992,159,Saudi Arabia,1973,0.0
2993,159,Saudi Arabia,1974,0.0
2994,159,Saudi Arabia,1975,0.0
2995,159,Saudi Arabia,1976,0.0
2996,159,Saudi Arabia,1977,0.0
2997,159,Saudi Arabia,1978,0.0
2998,159,Saudi Arabia,1979,0.0
2999,159,Saudi Arabia,1980,0.0
3000,159,Saudi Arabia,1981,0.0
3001,159,Saudi Arabia,1982,0.0
3002,159,Saudi Arabia,1983,0.0
3003,159,Saudi Arabia,1984,0.0
3004,159,Saudi Arabia,1985,0.0
