,code,entity,year,electricity_from_wind_(twh),electricity from hydro (twh),electricity from solar (twh),other renewables including bioenergy (twh)
6720,155,Russia,1991,0.0,168.094,0.0,0.065
6721,155,Russia,1992,0.0,172.594,0.0,0.063
6722,155,Russia,1993,0.0,174.289,0.0,0.06
6723,155,Russia,1994,0.0,175.926,0.0,0.061
6724,155,Russia,1995,0.0,176.2552,0.0,0.059
6725,155,Russia,1996,0.0,154.309,0.0,0.057
6726,155,Russia,1997,0.0,157.434,0.0,0.057
6727,155,Russia,1998,0.0,158.497,0.0,0.058
6728,155,Russia,1999,0.0,160.492,0.0,0.058
6729,155,Russia,2000,0.0,164.08,0.0,0.13
6730,155,Russia,2001,0.0,173.9,0.0,0.2
6731,155,Russia,2002,0.01,162.22,0.0,0.32
6732,155,Russia,2003,0.01,155.76,0.0,0.65999997
6733,155,Russia,2004,0.01,175.82,0.0,0.82
6734,155,Russia,2005,0.01,172.68,0.0,0.84000003
6735,155,Russia,2006,0.0,173.35,0.0,0.94
6736,155,Russia,2007,0.01,177.05,0.0,0.94
6737,155,Russia,2008,0.0,164.76,0.0,0.93
6738,155,Russia,2009,0.0,174.18,0.0,0.93
6739,155,Russia,2010,0.0,166.48,0.0,1.01
6740,155,Russia,2011,0.0,165.84,0.0,1.04
6741,155,Russia,2012,0.0,165.9,0.0,0.95
6742,155,Russia,2013,0.0,181.15,0.0,0.89
6743,155,Russia,2014,0.1,175.27,0.16,0.98
6744,155,Russia,2015,0.15,167.99,0.34,0.90999997
6745,155,Russia,2016,0.15,184.61,0.46,0.87
6746,155,Russia,2017,0.14,185.01,0.56,0.93
6747,155,Russia,2018,0.23,191.14,0.72,0.90999997
6748,155,Russia,2019,0.33,194.72,1.28,0.92
6749,155,Russia,2020,1.24,212.59,2.02,0.9
6750,155,Russia,2021,3.89,214.5,2.3,0.93
6751,155,Russia,2022,5.62,195.52,2.64,0.93
6752,155,Russia,1985,,159.72595,,
6753,155,Russia,1986,,164.33096,,
6754,155,Russia,1987,,162.52785,,
6755,155,Russia,1988,,160.92361,,
6756,155,Russia,1989,,159.72595,,
6757,250,Rwanda,2000,0.0,0.11,0.0,0.0
6758,250,Rwanda,2001,0.0,0.09,0.0,0.0
6759,250,Rwanda,2002,0.0,0.1,0.0,0.0
6760,250,Rwanda,2003,0.0,0.12,0.0,0.0
6761,250,Rwanda,2004,0.0,0.08,0.0,0.0
6762,250,Rwanda,2005,0.0,0.06,0.0,0.0
6763,250,Rwanda,2006,0.0,0.04,0.0,0.0
6764,250,Rwanda,2007,0.0,0.04,0.0,0.0
6765,250,Rwanda,2008,0.0,0.07,0.0,0.0
6766,250,Rwanda,2009,0.0,0.1,0.0,0.0
6767,250,Rwanda,2010,0.0,0.11,0.0,0.0
6768,250,Rwanda,2011,0.0,0.13,0.0,0.0
6769,250,Rwanda,2012,0.0,0.14,0.0,0.0
6770,250,Rwanda,2013,0.0,0.15,0.0,0.0
6771,250,Rwanda,2014,0.0,0.2,0.01,0.0
6772,250,Rwanda,2015,0.0,0.28,0.02,0.0
6773,250,Rwanda,2016,0.0,0.28,0.03,0.0
6774,250,Rwanda,2017,0.0,0.32,0.04,0.0
6775,250,Rwanda,2018,0.0,0.31,0.05,0.01
6776,250,Rwanda,2019,0.0,0.4,0.06,0.01
6777,250,Rwanda,2020,0.0,0.53,0.06,0.0
6778,250,Rwanda,2021,0.0,0.45,0.06,0.0
6779,251,Saint Helena,2000,0.0,0.0,0.0,
6780,251,Saint Helena,2001,0.0,0.0,0.0,
6781,251,Saint Helena,2002,0.0,0.0,0.0,
6782,251,Saint Helena,2003,0.0,0.0,0.0,
6783,251,Saint Helena,2004,0.0,0.0,0.0,
6784,251,Saint Helena,2005,0.0,0.0,0.0,
6785,251,Saint Helena,2006,0.0,0.0,0.0,
6786,251,Saint Helena,2007,0.0,0.0,0.0,
6787,251,Saint Helena,2008,0.0,0.0,0.0,
6788,251,Saint Helena,2009,0.0,0.0,0.0,
6789,251,Saint Helena,2010,0.0,0.0,0.0,
6790,251,Saint Helena,2011,0.0,0.0,0.0,
6791,251,Saint Helena,2012,0.0,0.0,0.0,
6792,251,Saint Helena,2013,0.0,0.0,0.0,
6793,251,Saint Helena,2014,0.0,0.0,0.0,
6794,251,Saint Helena,2015,0.0,0.0,0.0,
6795,251,Saint Helena,2016,0.0,0.0,0.0,
6796,251,Saint Helena,2017,0.0,0.0,0.0,
6797,251,Saint Helena,2018,0.0,0.0,0.0,
6798,251,Saint Helena,2019,0.0,0.0,0.0,
6799,251,Saint Helena,2020,0.0,0.0,0.0,
6800,251,Saint Helena,2021,0.0,0.0,0.0,
6801,156,Saint Kitts and Nevis,2000,0.0,0.0,0.0,0.0
6802,156,Saint Kitts and Nevis,2001,0.0,0.0,0.0,0.0
6803,156,Saint Kitts and Nevis,2002,0.0,0.0,0.0,0.0
6804,156,Saint Kitts and Nevis,2003,0.0,0.0,0.0,0.0
6805,156,Saint Kitts and Nevis,2004,0.0,0.0,0.0,0.0
6806,156,Saint Kitts and Nevis,2005,0.0,0.0,0.0,0.0
6807,156,Saint Kitts and Nevis,2006,0.0,0.0,0.0,0.0
6808,156,Saint Kitts and Nevis,2007,0.0,0.0,0.0,0.0
6809,156,Saint Kitts and Nevis,2008,0.0,0.0,0.0,0.0
6810,156,Saint Kitts and Nevis,2009,0.0,0.0,0.0,0.0
6811,156,Saint Kitts and Nevis,2010,0.0,0.0,0.0,0.0
6812,156,Saint Kitts and Nevis,2011,0.0,0.0,0.0,0.0
6813,156,Saint Kitts and Nevis,2012,0.01,0.0,0.0,0.0
6814,156,Saint Kitts and Nevis,2013,0.01,0.0,0.0,0.0
6815,156,Saint Kitts and Nevis,2014,0.01,0.0,0.0,0.0
6816,156,Saint Kitts and Nevis,2015,0.01,0.0,0.0,0.0
6817,156,Saint Kitts and Nevis,2016,0.01,0.0,0.0,0.0
6818,156,Saint Kitts and Nevis,2017,0.0,0.0,0.0,0.0
6819,156,Saint Kitts and Nevis,2018,0.01,0.0,0.0,0.0
6820,156,Saint Kitts and Nevis,2019,0.01,0.0,0.0,0.0
6821,156,Saint Kitts and Nevis,2020,0.01,0.0,0.0,0.0
6822,156,Saint Kitts and Nevis,2021,0.01,0.0,0.0,0.0
6823,252,Saint Lucia,2000,0.0,0.0,0.0,0.0
6824,252,Saint Lucia,2001,0.0,0.0,0.0,0.0
6825,252,Saint Lucia,2002,0.0,0.0,0.0,0.0
6826,252,Saint Lucia,2003,0.0,0.0,0.0,0.0
6827,252,Saint Lucia,2004,0.0,0.0,0.0,0.0
6828,252,Saint Lucia,2005,0.0,0.0,0.0,0.0
6829,252,Saint Lucia,2006,0.0,0.0,0.0,0.0
6830,252,Saint Lucia,2007,0.0,0.0,0.0,0.0
6831,252,Saint Lucia,2008,0.0,0.0,0.0,0.0
6832,252,Saint Lucia,2009,0.0,0.0,0.0,0.0
6833,252,Saint Lucia,2010,0.0,0.0,0.0,0.0
6834,252,Saint Lucia,2011,0.0,0.0,0.0,0.0
6835,252,Saint Lucia,2012,0.0,0.0,0.0,0.0
6836,252,Saint Lucia,2013,0.0,0.0,0.0,0.0
6837,252,Saint Lucia,2014,0.0,0.0,0.0,0.0
6838,252,Saint Lucia,2015,0.0,0.0,0.0,0.0
6839,252,Saint Lucia,2016,0.0,0.0,0.0,0.0
6840,252,Saint Lucia,2017,0.0,0.0,0.0,0.0
6841,252,Saint Lucia,2018,0.0,0.0,0.0,0.0
6842,252,Saint Lucia,2019,0.0,0.0,0.0,0.0
6843,252,Saint Lucia,2020,0.0,0.0,0.0,0.0
6844,252,Saint Lucia,2021,0.0,0.0,0.0,0.0
6845,157,Saint Pierre and Miquelon,2000,0.0,0.0,0.0,0.0
6846,157,Saint Pierre and Miquelon,2001,0.0,0.0,0.0,0.0
6847,157,Saint Pierre and Miquelon,2002,0.0,0.0,0.0,0.0
6848,157,Saint Pierre and Miquelon,2003,0.0,0.0,0.0,0.0
6849,157,Saint Pierre and Miquelon,2004,0.0,0.0,0.0,0.0
6850,157,Saint Pierre and Miquelon,2005,0.0,0.0,0.0,0.0
6851,157,Saint Pierre and Miquelon,2006,0.0,0.0,0.0,0.0
6852,157,Saint Pierre and Miquelon,2007,0.0,0.0,0.0,0.0
6853,157,Saint Pierre and Miquelon,2008,0.0,0.0,0.0,0.0
6854,157,Saint Pierre and Miquelon,2009,0.0,0.0,0.0,0.0
6855,157,Saint Pierre and Miquelon,2010,0.0,0.0,0.0,0.0
6856,157,Saint Pierre and Miquelon,2011,0.0,0.0,0.0,0.0
6857,157,Saint Pierre and Miquelon,2012,0.0,0.0,0.0,0.0
6858,157,Saint Pierre and Miquelon,2013,0.0,0.0,0.0,0.0
6859,157,Saint Pierre and Miquelon,2014,0.0,0.0,0.0,0.0
6860,157,Saint Pierre and Miquelon,2015,0.0,0.0,0.0,0.0
6861,157,Saint Pierre and Miquelon,2016,0.0,0.0,0.0,0.0
6862,157,Saint Pierre and Miquelon,2017,0.0,0.0,0.0,0.0
6863,157,Saint Pierre and Miquelon,2018,0.0,0.0,0.0,0.0
6864,157,Saint Pierre and Miquelon,2019,0.0,0.0,0.0,0.0
6865,157,Saint Pierre and Miquelon,2020,0.0,0.0,0.0,0.0
6866,157,Saint Pierre and Miquelon,2021,0.0,0.0,0.0,0.0
6867,253,Saint Vincent and the Grenadines,2000,0.0,0.03,0.0,0.0
6868,253,Saint Vincent and the Grenadines,2001,0.0,0.02,0.0,0.0
6869,253,Saint Vincent and the Grenadines,2002,0.0,0.02,0.0,0.0
6870,253,Saint Vincent and the Grenadines,2003,0.0,0.02,0.0,0.0
6871,253,Saint Vincent and the Grenadines,2004,0.0,0.03,0.0,0.0
6872,253,Saint Vincent and the Grenadines,2005,0.0,0.03,0.0,0.0
6873,253,Saint Vincent and the Grenadines,2006,0.0,0.02,0.0,0.0
6874,253,Saint Vincent and the Grenadines,2007,0.0,0.02,0.0,0.0
6875,253,Saint Vincent and the Grenadines,2008,0.0,0.02,0.0,0.0
6876,253,Saint Vincent and the Grenadines,2009,0.0,0.02,0.0,0.0
6877,253,Saint Vincent and the Grenadines,2010,0.0,0.03,0.0,0.0
6878,253,Saint Vincent and the Grenadines,2011,0.0,0.03,0.0,0.0
6879,253,Saint Vincent and the Grenadines,2012,0.0,0.03,0.0,0.0
6880,253,Saint Vincent and the Grenadines,2013,0.0,0.02,0.0,0.0
6881,253,Saint Vincent and the Grenadines,2014,0.0,0.01,0.0,0.0
6882,253,Saint Vincent and the Grenadines,2015,0.0,0.02,0.0,0.0
6883,253,Saint Vincent and the Grenadines,2016,0.0,0.02,0.0,0.0
6884,253,Saint Vincent and the Grenadines,2017,0.0,0.02,0.0,0.0
6885,253,Saint Vincent and the Grenadines,2018,0.0,0.02,0.0,0.0
6886,253,Saint Vincent and the Grenadines,2019,0.0,0.02,0.0,0.0
6887,253,Saint Vincent and the Grenadines,2020,0.0,0.04,0.0,0.0
6888,253,Saint Vincent and the Grenadines,2021,0.0,0.04,0.0,0.0
6889,158,Samoa,2000,0.0,0.04,0.0,0.01
6890,158,Samoa,2001,0.0,0.05,0.0,0.01
6891,158,Samoa,2002,0.0,0.06,0.0,0.01
6892,158,Samoa,2003,0.0,0.05,0.0,0.01
6893,158,Samoa,2004,0.0,0.05,0.0,0.01
6894,158,Samoa,2005,0.0,0.05,0.0,0.01
6895,158,Samoa,2006,0.0,0.05,0.0,0.0
6896,158,Samoa,2007,0.0,0.05,0.0,0.0
6897,158,Samoa,2008,0.0,0.05,0.0,0.0
6898,158,Samoa,2009,0.0,0.05,0.0,0.0
6899,158,Samoa,2010,0.0,0.05,0.0,0.0
6900,158,Samoa,2011,0.0,0.05,0.0,0.0
6901,158,Samoa,2012,0.0,0.04,0.0,0.0
6902,158,Samoa,2013,0.0,0.03,0.0,0.0
6903,158,Samoa,2014,0.0,0.03,0.0,0.0
6904,158,Samoa,2015,0.0,0.03,0.01,0.0
6905,158,Samoa,2016,0.0,0.03,0.02,0.0
6906,158,Samoa,2017,0.0,0.03,0.02,0.0
6907,158,Samoa,2018,0.0,0.04,0.02,0.0
6908,158,Samoa,2019,0.0,0.04,0.02,0.0
6909,158,Samoa,2020,0.0,0.04,0.02,0.0
6910,158,Samoa,2021,0.0,0.04,0.02,0.0
6911,254,Sao Tome and Principe,2000,0.0,0.01,0.0,0.0
6912,254,Sao Tome and Principe,2001,0.0,0.0,0.0,0.0
6913,254,Sao Tome and Principe,2002,0.0,0.01,0.0,0.0
6914,254,Sao Tome and Principe,2003,0.0,0.01,0.0,0.0
6915,254,Sao Tome and Principe,2004,0.0,0.01,0.0,0.0
6916,254,Sao Tome and Principe,2005,0.0,0.0,0.0,0.0
6917,254,Sao Tome and Principe,2006,0.0,0.01,0.0,0.0
6918,254,Sao Tome and Principe,2007,0.0,0.01,0.0,0.0
6919,254,Sao Tome and Principe,2008,0.0,0.01,0.0,0.0
6920,254,Sao Tome and Principe,2009,0.0,0.01,0.0,0.0
6921,254,Sao Tome and Principe,2010,0.0,0.0,0.0,0.0
6922,254,Sao Tome and Principe,2011,0.0,0.01,0.0,0.0
6923,254,Sao Tome and Principe,2012,0.0,0.01,0.0,0.0
6924,254,Sao Tome and Principe,2013,0.0,0.01,0.0,0.0
6925,254,Sao Tome and Principe,2014,0.0,0.01,0.0,0.0
6926,254,Sao Tome and Principe,2015,0.0,0.01,0.0,0.0
6927,254,Sao Tome and Principe,2016,0.0,0.01,0.0,0.0
6928,254,Sao Tome and Principe,2017,0.0,0.01,0.0,0.0
6929,254,Sao Tome and Principe,2018,0.0,0.01,0.0,0.0
6930,254,Sao Tome and Principe,2019,0.0,0.01,0.0,0.0
6931,254,Sao Tome and Principe,2020,0.0,0.01,0.0,0.0
6932,254,Sao Tome and Principe,2021,0.0,0.01,0.0,0.0
6933,159,Saudi Arabia,1971,0.0,0.0,0.0,0.0
6934,159,Saudi Arabia,1972,0.0,0.0,0.0,0.0
6935,159,Saudi Arabia,1973,0.0,0.0,0.0,0.0
6936,159,Saudi Arabia,1974,0.0,0.0,0.0,0.0
6937,159,Saudi Arabia,1975,0.0,0.0,0.0,0.0
6938,159,Saudi Arabia,1976,0.0,0.0,0.0,0.0
6939,159,Saudi Arabia,1977,0.0,0.0,0.0,0.0
6940,159,Saudi Arabia,1978,0.0,0.0,0.0,0.0
6941,159,Saudi Arabia,1979,0.0,0.0,0.0,0.0
6942,159,Saudi Arabia,1980,0.0,0.0,0.0,0.0
6943,159,Saudi Arabia,1981,0.0,0.0,0.0,0.0
6944,159,Saudi Arabia,1982,0.0,0.0,0.0,0.0
6945,159,Saudi Arabia,1983,0.0,0.0,0.0,0.0
6946,159,Saudi Arabia,1984,0.0,0.0,0.0,0.0
6947,159,Saudi Arabia,1985,0.0,0.0,0.0,0.0
6948,159,Saudi Arabia,1986,0.0,0.0,0.0,0.0
6949,159,Saudi Arabia,1987,0.0,0.0,0.0,0.0
6950,159,Saudi Arabia,1988,0.0,0.0,0.0,0.0
6951,159,Saudi Arabia,1989,0.0,0.0,0.0,0.0
6952,159,Saudi Arabia,1990,0.0,0.0,0.0,0.0
6953,159,Saudi Arabia,1991,0.0,0.0,0.0,0.0
6954,159,Saudi Arabia,1992,0.0,0.0,0.0,0.0
6955,159,Saudi Arabia,1993,0.0,0.0,0.0,0.0
6956,159,Saudi Arabia,1994,0.0,0.0,0.0,0.0
6957,159,Saudi Arabia,1995,0.0,0.0,0.0,0.0
6958,159,Saudi Arabia,1996,0.0,0.0,0.0,0.0
6959,159,Saudi Arabia,1997,0.0,0.0,0.0,0.0
6960,159,Saudi Arabia,1998,0.0,0.0,0.0,0.0
6961,159,Saudi Arabia,1999,0.0,0.0,0.0,0.0
6962,159,Saudi Arabia,2000,0.0,,0.0,0.0
6963,159,Saudi Arabia,2001,0.0,,0.0,0.0
6964,159,Saudi Arabia,2002,0.0,,0.0,0.0
6965,159,Saudi Arabia,2003,0.0,,0.0,0.0
6966,159,Saudi Arabia,2004,0.0,,0.0,0.0
6967,159,Saudi Arabia,2005,0.0,,0.0,0.0
6968,159,Saudi Arabia,2006,0.0,,0.0,0.0
6969,159,Saudi Arabia,2007,0.0,,0.0,0.0
6970,159,Saudi Arabia,2008,0.0,,0.0,0.0
6971,159,Saudi Arabia,2009,0.0,,0.0,0.0
6972,159,Saudi Arabia,2010,0.0,,0.0,0.0
6973,159,Saudi Arabia,2011,0.0,,0.01,0.0
6974,159,Saudi Arabia,2012,0.0,,0.03,0.0
6975,159,Saudi Arabia,2013,0.0,,0.04,0.0
6976,159,Saudi Arabia,2014,0.0,,0.05,0.0
6977,159,Saudi Arabia,2015,0.0,,0.05,0.0
6978,159,Saudi Arabia,2016,0.0,,0.05,0.0
6979,159,Saudi Arabia,2017,0.0,,0.07,0.0
6980,159,Saudi Arabia,2018,0.0,,0.16,0.0
6981,159,Saudi Arabia,2019,0.0,,0.21,0.0
6982,159,Saudi Arabia,2020,0.0,,0.21,0.0
6983,159,Saudi Arabia,2021,0.0,,0.83,0.0
6984,159,Saudi Arabia,2022,0.005678443,,0.8313614,0.0
6985,159,Saudi Arabia,1965,,0.0,,
6986,159,Saudi Arabia,1966,,0.0,,
6987,159,Saudi Arabia,1967,,0.0,,
6988,159,Saudi Arabia,1968,,0.0,,
6989,159,Saudi Arabia,1969,,0.0,,
6990,159,Saudi Arabia,1970,,0.0,,
6991,160,Senegal,2000,0.0,0.0,0.0,0.05
6992,160,Senegal,2001,0.0,0.0,0.0,0.05
6993,160,Senegal,2002,0.0,0.19,0.0,0.05
6994,160,Senegal,2003,0.0,0.33,0.0,0.05
6995,160,Senegal,2004,0.0,0.29,0.0,0.05
6996,160,Senegal,2005,0.0,0.26,0.0,0.06
6997,160,Senegal,2006,0.0,0.23,0.0,0.06
6998,160,Senegal,2007,0.0,0.18,0.0,0.06
6999,160,Senegal,2008,0.0,0.23,0.0,0.05
7000,160,Senegal,2009,0.0,0.24,0.0,0.05
7001,160,Senegal,2010,0.0,0.25,0.0,0.15
7002,160,Senegal,2011,0.0,0.25,0.0,0.14
7003,160,Senegal,2012,0.0,0.29,0.01,0.15
7004,160,Senegal,2013,0.0,0.31,0.01,0.15
7005,160,Senegal,2014,0.0,0.31,0.02,0.16
7006,160,Senegal,2015,0.0,0.33,0.02,0.18
7007,160,Senegal,2016,0.0,0.36,0.01,0.12
7008,160,Senegal,2017,0.0,0.36,0.1,0.12
7009,160,Senegal,2018,0.0,0.36,0.23,0.11
7010,160,Senegal,2019,0.02,0.31,0.29,0.1
7011,160,Senegal,2020,0.22,0.31,0.38,0.09
7012,160,Senegal,2021,0.25,0.31,0.47,0.09
7013,161,Serbia,1990,0.0,7.49,0.0,0.0
7014,161,Serbia,1991,0.0,9.57,0.0,0.0
7015,161,Serbia,1992,0.0,9.17,0.0,0.0
7016,161,Serbia,1993,0.0,8.06,0.0,0.0
7017,161,Serbia,1994,0.0,8.92,0.0,0.0
7018,161,Serbia,1995,0.0,9.9,0.0,0.0
7019,161,Serbia,1996,0.0,11.48,0.0,0.0
7020,161,Serbia,1997,0.0,10.5,0.0,0.0
7021,161,Serbia,1998,0.0,10.32,0.0,0.0
7022,161,Serbia,1999,0.0,11.14,0.0,0.0
7023,161,Serbia,2000,0.0,9.82,0.0,0.0
7024,161,Serbia,2001,0.0,9.89,0.0,0.0
7025,161,Serbia,2002,0.0,9.93,0.0,0.0
7026,161,Serbia,2003,0.0,8.74,0.0,0.0
7027,161,Serbia,2004,0.0,10.62,0.0,0.0
7028,161,Serbia,2005,0.0,11.41,0.0,0.0
7029,161,Serbia,2006,0.0,10.35,0.0,0.0
7030,161,Serbia,2007,0.0,9.46,0.0,0.0
7031,161,Serbia,2008,0.0,9.56,0.0,0.0
7032,161,Serbia,2009,0.0,10.54,0.0,0.0
7033,161,Serbia,2010,0.0,11.89,0.0,0.0
7034,161,Serbia,2011,0.0,8.67,0.0,0.0
7035,161,Serbia,2012,0.0,9.29,0.0,0.01
7036,161,Serbia,2013,0.0,10.2,0.0,0.02
7037,161,Serbia,2014,0.0,11.0,0.01,0.02
7038,161,Serbia,2015,0.0,10.08,0.01,0.02
7039,161,Serbia,2016,0.03,10.79,0.01,0.03
7040,161,Serbia,2017,0.05,9.15,0.01,0.08
7041,161,Serbia,2018,0.15,10.64,0.01,0.1
7042,161,Serbia,2019,0.9,9.46,0.01,0.14
7043,161,Serbia,2020,0.98,9.03,0.01,0.19
7044,161,Serbia,2021,1.08,11.28,0.01,0.25
7045,161,Serbia,2022,1.73,8.7,0.01,0.23
7046,162,Seychelles,2000,0.0,0.0,0.0,0.0
7047,162,Seychelles,2001,0.0,0.0,0.0,0.0
7048,162,Seychelles,2002,0.0,0.0,0.0,0.0
7049,162,Seychelles,2003,0.0,0.0,0.0,0.0
7050,162,Seychelles,2004,0.0,0.0,0.0,0.0
7051,162,Seychelles,2005,0.0,0.0,0.0,0.0
7052,162,Seychelles,2006,0.0,0.0,0.0,0.0
7053,162,Seychelles,2007,0.0,0.0,0.0,0.0
7054,162,Seychelles,2008,0.0,0.0,0.0,0.0
7055,162,Seychelles,2009,0.0,0.0,0.0,0.0
7056,162,Seychelles,2010,0.0,0.0,0.0,0.0
7057,162,Seychelles,2011,0.0,0.0,0.0,0.0
7058,162,Seychelles,2012,0.0,0.0,0.0,0.0
7059,162,Seychelles,2013,0.01,0.0,0.0,0.0
7060,162,Seychelles,2014,0.01,0.0,0.0,0.0
7061,162,Seychelles,2015,0.01,0.0,0.0,0.0
7062,162,Seychelles,2016,0.01,0.0,0.0,0.0
7063,162,Seychelles,2017,0.01,0.0,0.0,0.0
7064,162,Seychelles,2018,0.01,0.0,0.0,0.0
7065,162,Seychelles,2019,0.0,0.0,0.04,0.0
7066,162,Seychelles,2020,0.01,0.0,0.06,0.0
7067,162,Seychelles,2021,0.01,0.0,0.07,0.0
7068,255,Sierra Leone,2000,0.0,0.01,0.0,0.0
7069,255,Sierra Leone,2001,0.0,0.01,0.0,0.0
7070,255,Sierra Leone,2002,0.0,0.02,0.0,0.0
7071,255,Sierra Leone,2003,0.0,0.02,0.0,0.0
7072,255,Sierra Leone,2004,0.0,0.02,0.0,0.0
7073,255,Sierra Leone,2005,0.0,0.02,0.0,0.0
7074,255,Sierra Leone,2006,0.0,0.0,0.0,0.0
7075,255,Sierra Leone,2007,0.0,0.02,0.0,0.0
7076,255,Sierra Leone,2008,0.0,0.02,0.0,0.0
7077,255,Sierra Leone,2009,0.0,0.02,0.0,0.0
7078,255,Sierra Leone,2010,0.0,0.12,0.0,0.0
7079,255,Sierra Leone,2011,0.0,0.15,0.0,0.0
7080,255,Sierra Leone,2012,0.0,0.12,0.0,0.0
7081,255,Sierra Leone,2013,0.0,0.1,0.0,0.0
7082,255,Sierra Leone,2014,0.0,0.12,0.0,0.03
7083,255,Sierra Leone,2015,0.0,0.12,0.0,0.02
7084,255,Sierra Leone,2016,0.0,0.13,0.0,0.03
7085,255,Sierra Leone,2017,0.0,0.13,0.01,0.03
7086,255,Sierra Leone,2018,0.0,0.17,0.01,0.02
7087,255,Sierra Leone,2019,0.0,0.18,0.01,0.0
7088,255,Sierra Leone,2020,0.0,0.18,0.01,0.0
7089,255,Sierra Leone,2021,0.0,0.18,0.01,0.0
7090,163,Singapore,1971,0.0,0.0,0.0,0.0
7091,163,Singapore,1972,0.0,0.0,0.0,0.0
7092,163,Singapore,1973,0.0,0.0,0.0,0.0
7093,163,Singapore,1974,0.0,0.0,0.0,0.0
7094,163,Singapore,1975,0.0,0.0,0.0,0.0
7095,163,Singapore,1976,0.0,0.0,0.0,0.0
7096,163,Singapore,1977,0.0,0.0,0.0,0.0
7097,163,Singapore,1978,0.0,0.0,0.0,0.0
7098,163,Singapore,1979,0.0,0.0,0.0,0.0
7099,163,Singapore,1980,0.0,0.0,0.0,0.0
7100,163,Singapore,1981,0.0,0.0,0.0,0.0
7101,163,Singapore,1982,0.0,0.0,0.0,0.0
7102,163,Singapore,1983,0.0,0.0,0.0,0.0
7103,163,Singapore,1984,0.0,0.0,0.0,0.0
7104,163,Singapore,1985,0.0,0.0,0.0,0.0
7105,163,Singapore,1986,0.0,0.0,0.0,0.085
7106,163,Singapore,1987,0.0,0.0,0.0,0.085
7107,163,Singapore,1988,0.0,0.0,0.0,0.085
7108,163,Singapore,1989,0.0,0.0,0.0,0.085
7109,163,Singapore,1990,0.0,0.0,0.0,0.085
7110,163,Singapore,1991,0.0,0.0,0.0,0.245
7111,163,Singapore,1992,0.0,0.0,0.0,0.245
7112,163,Singapore,1993,0.0,0.0,0.0,0.245
7113,163,Singapore,1994,0.0,0.0,0.0,0.245
7114,163,Singapore,1995,0.0,0.0,0.0,0.245
7115,163,Singapore,1996,0.0,0.0,0.0,0.245
7116,163,Singapore,1997,0.0,0.0,0.0,0.245
7117,163,Singapore,1998,0.0,0.0,0.0,0.245
7118,163,Singapore,1999,0.0,0.0,0.0,0.245
7119,163,Singapore,2000,0.0,0.0,0.0,0.0
7120,163,Singapore,2001,0.0,0.0,0.0,0.0
7121,163,Singapore,2002,0.0,0.0,0.0,0.0
7122,163,Singapore,2003,0.0,0.0,0.0,0.0
7123,163,Singapore,2004,0.0,0.0,0.0,0.0
7124,163,Singapore,2005,0.0,0.0,0.0,0.0
7125,163,Singapore,2006,0.0,0.0,0.0,0.0
7126,163,Singapore,2007,0.0,0.0,0.0,0.0
7127,163,Singapore,2008,0.0,0.0,0.0,0.0
7128,163,Singapore,2009,0.0,0.0,0.0,0.0
7129,163,Singapore,2010,0.0,0.0,0.0,0.0
7130,163,Singapore,2011,0.0,0.0,0.01,0.0
7131,163,Singapore,2012,0.0,0.0,0.01,0.0
7132,163,Singapore,2013,0.0,0.0,0.02,0.14
7133,163,Singapore,2014,0.0,0.0,0.04,0.24
7134,163,Singapore,2015,0.0,0.0,0.07,0.34
7135,163,Singapore,2016,0.0,0.0,0.15,0.38
7136,163,Singapore,2017,0.0,0.0,0.17,0.38
7137,163,Singapore,2018,0.0,0.0,0.24,0.43
7138,163,Singapore,2019,0.0,0.0,0.41,0.37
7139,163,Singapore,2020,0.0,0.0,0.5,0.33
7140,163,Singapore,2021,0.0,0.0,0.67,0.38
7141,163,Singapore,2022,0.0,0.0,0.94,0.38
7142,163,Singapore,1965,,0.0,,
7143,163,Singapore,1966,,0.0,,
7144,163,Singapore,1967,,0.0,,
7145,163,Singapore,1968,,0.0,,
7146,163,Singapore,1969,,0.0,,
7147,163,Singapore,1970,,0.0,,
7148,164,Slovakia,1971,0.0,1.476,0.0,0.0
7149,164,Slovakia,1972,0.0,1.546,0.0,0.0
7150,164,Slovakia,1973,0.0,1.322,0.0,0.0
7151,164,Slovakia,1974,0.0,2.223,0.0,0.0
7152,164,Slovakia,1975,0.0,2.002,0.0,0.0
7153,164,Slovakia,1976,0.0,2.019,0.0,0.0
7154,164,Slovakia,1977,0.0,2.408,0.0,0.0
7155,164,Slovakia,1978,0.0,2.259,0.0,0.0
7156,164,Slovakia,1979,0.0,1.884,0.0,0.0
7157,164,Slovakia,1980,0.0,2.257,0.0,0.0
7158,164,Slovakia,1981,0.0,1.966,0.0,0.0
7159,164,Slovakia,1982,0.0,1.726,0.0,0.0
7160,164,Slovakia,1983,0.0,1.832,0.0,0.0
7161,164,Slovakia,1984,0.0,1.555,0.0,0.0
7162,164,Slovakia,1985,0.0,2.117,0.0,0.0
7163,164,Slovakia,1986,0.0,1.675,0.0,0.0
7164,164,Slovakia,1987,0.0,1.932,0.0,0.0
7165,164,Slovakia,1988,0.0,1.755,0.0,0.0
7166,164,Slovakia,1989,0.0,1.962,0.0,0.0
7167,164,Slovakia,1990,0.0,1.88,0.0,0.0
7168,164,Slovakia,1991,0.0,1.41,0.0,0.0
7169,164,Slovakia,1992,0.0,1.94,0.0,0.0
