Entity,Code,Year,Wind (% equivalent primary energy)
North Macedonia,MKD,2015,1.1030781
North Macedonia,MKD,2016,0.9581208
North Macedonia,MKD,2017,0.9989876
North Macedonia,MKD,2018,0.8759237
North Macedonia,MKD,2019,0.86409694
North Macedonia,MKD,2020,1.1339977
North Macedonia,MKD,2021,0.9559054
North Macedonia,MKD,2022,0.96621644
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0.0041693724
Norway,NOR,1994,0.00555011
Norway,NOR,1995,0.005811483
Norway,NOR,1996,0.0057019005
Norway,NOR,1997,0.0066288994
Norway,NOR,1998,0.0063741035
Norway,NOR,1999,0.014112356
Norway,NOR,2000,0.015790666
Norway,NOR,2001,0.015108734
Norway,NOR,2002,0.040074393
Norway,NOR,2003,0.13116005
Norway,NOR,2004,0.1479188
Norway,NOR,2005,0.25480762
Norway,NOR,2006,0.35238302
Norway,NOR,2007,0.45753112
Norway,NOR,2008,0.4544696
Norway,NOR,2009,0.52344555
Norway,NOR,2010,0.48757637
Norway,NOR,2011,0.69742787
Norway,NOR,2012,0.75518763
Norway,NOR,2013,0.97290957
Norway,NOR,2014,1.1066234
Norway,NOR,2015,1.2359174
Norway,NOR,2016,1.0186328
Norway,NOR,2017,1.3590176
Norway,NOR,2018,1.8645416
Norway,NOR,2019,2.8249795
Norway,NOR,2020,4.6571674
Norway,NOR,2021,5.41093
Norway,NOR,2022,7.336144
OECD (EI),,1965,0
OECD (EI),,1966,0
OECD (EI),,1967,0
OECD (EI),,1968,0
OECD (EI),,1969,0
OECD (EI),,1970,0
OECD (EI),,1971,0
OECD (EI),,1972,0
OECD (EI),,1973,0
OECD (EI),,1974,0
OECD (EI),,1975,0
OECD (EI),,1976,0
OECD (EI),,1977,0
OECD (EI),,1978,0.000018091407
OECD (EI),,1979,0.000035224755
OECD (EI),,1980,0.000063316984
OECD (EI),,1981,0.000064714164
OECD (EI),,1982,0.00011746531
OECD (EI),,1983,0.00020760721
OECD (EI),,1984,0.0002709182
OECD (EI),,1985,0.00037960117
OECD (EI),,1986,0.00081024255
OECD (EI),,1987,0.0011087797
OECD (EI),,1988,0.0018202777
OECD (EI),,1989,0.014279726
OECD (EI),,1990,0.019268036
OECD (EI),,1991,0.021052038
OECD (EI),,1992,0.023745723
OECD (EI),,1993,0.027973024
OECD (EI),,1994,0.03336632
OECD (EI),,1995,0.03548431
OECD (EI),,1996,0.03948248
OECD (EI),,1997,0.051367026
OECD (EI),,1998,0.06839288
OECD (EI),,1999,0.08965079
OECD (EI),,2000,0.13255918
OECD (EI),,2001,0.16023487
OECD (EI),,2002,0.21997525
OECD (EI),,2003,0.26161772
OECD (EI),,2004,0.33806822
OECD (EI),,2005,0.4082642
OECD (EI),,2006,0.5034751
OECD (EI),,2007,0.63581586
OECD (EI),,2008,0.80066806
OECD (EI),,2009,1.0037305
OECD (EI),,2010,1.1385779
OECD (EI),,2011,1.4068081
OECD (EI),,2012,1.6314331
OECD (EI),,2013,1.858036
OECD (EI),,2014,2.0105903
OECD (EI),,2015,2.3293686
OECD (EI),,2016,2.5032363
OECD (EI),,2017,2.8300564
OECD (EI),,2018,2.9567688
OECD (EI),,2019,3.3149529
OECD (EI),,2020,3.9974756
OECD (EI),,2021,3.9405107
OECD (EI),,2022,4.3788614
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0
Oceania,,1992,0.00016573606
Oceania,,1993,0.00070054486
Oceania,,1994,0.0014665743
Oceania,,1995,0.0017298933
Oceania,,1996,0.0032230131
Oceania,,1997,0.00434565
Oceania,,1998,0.008091325
Oceania,,1999,0.015979396
Oceania,,2000,0.048975915
Oceania,,2001,0.08111271
Oceania,,2002,0.12752861
Oceania,,2003,0.15525003
Oceania,,2004,0.20332418
Oceania,,2005,0.3342645
Oceania,,2006,0.46572793
Oceania,,2007,0.6161444
Oceania,,2008,0.7204257
Oceania,,2009,0.9497538
Oceania,,2010,1.0539422
Oceania,,2011,1.2895199
Oceania,,2012,1.5153956
Oceania,,2013,1.7126796
Oceania,,2014,1.787235
Oceania,,2015,2.0624328
Oceania,,2016,2.211637
Oceania,,2017,2.1872656
Oceania,,2018,2.5741518
Oceania,,2019,2.9455655
Oceania,,2020,3.5812843
Oceania,,2021,4.2137895
Oceania,,2022,4.750938
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0.007573995
Pakistan,PAK,2013,0.054879293
Pakistan,PAK,2014,0.109409146
Pakistan,PAK,2015,0.19758281
Pakistan,PAK,2016,0.2764762
Pakistan,PAK,2017,0.4985762
Pakistan,PAK,2018,0.7715663
Pakistan,PAK,2019,0.844636
Pakistan,PAK,2020,0.73427284
Pakistan,PAK,2021,0.8286925
Pakistan,PAK,2022,1.2119616
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.00086060475
Peru,PER,1997,0.0013164771
Peru,PER,1998,0.0010633275
Peru,PER,1999,0.001243886
Peru,PER,2000,0.0016053239
Peru,PER,2001,0.0024133574
Peru,PER,2002,0.002341679
Peru,PER,2003,0.002356674
Peru,PER,2004,0.0021969879
Peru,PER,2005,0.0020986295
Peru,PER,2006,0.0020619668
Peru,PER,2007,0.0018821021
Peru,PER,2008,0.0017324353
Peru,PER,2009,0.001688797
Peru,PER,2010,0.0014784269
Peru,PER,2011,0.001331848
Peru,PER,2012,0.0012816547
Peru,PER,2013,0.0012455182
Peru,PER,2014,0.25949308
Peru,PER,2015,0.56826645
Peru,PER,2016,0.9528294
Peru,PER,2017,0.94097686
Peru,PER,2018,1.2483147
Peru,PER,2019,1.3357614
Peru,PER,2020,1.7100526
Peru,PER,2021,1.5028344
Peru,PER,2022,1.5035307
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.015616088
Philippines,PHL,2006,0.04963697
Philippines,PHL,2007,0.05165655
Philippines,PHL,2008,0.05269135
Philippines,PHL,2009,0.054322246
Philippines,PHL,2010,0.050258048
Philippines,PHL,2011,0.069991715
Philippines,PHL,2012,0.057442732
Philippines,PHL,2013,0.04642694
Philippines,PHL,2014,0.10156436
Philippines,PHL,2015,0.45343786
Philippines,PHL,2016,0.53775597
Philippines,PHL,2017,0.5464144
Philippines,PHL,2018,0.5573836
Philippines,PHL,2019,0.487337
Philippines,PHL,2020,0.5263195
Philippines,PHL,2021,0.6566725
Philippines,PHL,2022,0.4766446
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.00026670334
Poland,POL,1996,0
Poland,POL,1997,0.0005131248
Poland,POL,1998,0.0010711784
Poland,POL,1999,0.0010924268
Poland,POL,2000,0.0014530306
Poland,POL,2001,0.004070355
Poland,POL,2002,0.017812384
Poland,POL,2003,0.03477209
Poland,POL,2004,0.039299596
Poland,POL,2005,0.036319114
Poland,POL,2006,0.06521359
Poland,POL,2007,0.13251913
Poland,POL,2008,0.20753497
Poland,POL,2009,0.2750279
Poland,POL,2010,0.39604375
Poland,POL,2011,0.7537947
Poland,POL,2012,1.142512
Poland,POL,2013,1.4329371
Poland,POL,2014,1.8893294
Poland,POL,2015,2.6287792
Poland,POL,2016,2.9033265
Poland,POL,2017,3.2902527
Poland,POL,2018,2.7764595
Poland,POL,2019,3.3611357
Poland,POL,2020,3.6586344
Poland,POL,2021,3.4650757
Poland,POL,2022,4.2299085
Portugal,PRT,1996,0.024760438
Portugal,PRT,1997,0.04416856
Portugal,PRT,1998,0.09483281
Portugal,PRT,1999,0.12814501
Portugal,PRT,2000,0.16936131
Portugal,PRT,2001,0.25265807
Portugal,PRT,2002,0.35767367
Portugal,PRT,2003,0.47416794
Portugal,PRT,2004,0.7903311
Portugal,PRT,2005,1.7096143
Portugal,PRT,2006,2.8233242
Portugal,PRT,2007,3.8425858
Portugal,PRT,2008,5.6417108
Portugal,PRT,2009,7.3161883
Portugal,PRT,2010,8.353453
Portugal,PRT,2011,8.684433
Portugal,PRT,2012,10.5848465
Portugal,PRT,2013,11.221908
Portugal,PRT,2014,11.022184
Portugal,PRT,2015,10.733528
Portugal,PRT,2016,10.72032
Portugal,PRT,2017,10.797573
Portugal,PRT,2018,10.852202
Portugal,PRT,2019,12.298057
Portugal,PRT,2020,12.165272
Portugal,PRT,2021,12.983084
Portugal,PRT,2022,13.488229
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.00040625673
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.0006084856
Romania,ROU,2007,0.0018800996
Romania,ROU,2008,0.0031053957
Romania,ROU,2009,0.0063582286
Romania,ROU,2010,0.21289971
Romania,ROU,2011,0.9362577
Romania,ROU,2012,1.8420968
Romania,ROU,2013,3.3601205
Romania,ROU,2014,3.3630674
Romania,ROU,2015,4.9731345
Romania,ROU,2016,4.6113586
Romania,ROU,2017,5.0674367
Romania,ROU,2018,4.2193203
Romania,ROU,2019,4.609222
Romania,ROU,2020,4.9379478
Romania,ROU,2021,4.443322
Romania,ROU,2022,5.0641236
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.000077879224
Russia,RUS,2001,0.00012427411
Russia,RUS,2002,0.00024795334
Russia,RUS,2003,0.00033484816
Russia,RUS,2004,0.00026844983
Russia,RUS,2005,0.00025948128
Russia,RUS,2006,0.00018879968
Russia,RUS,2007,0.00023688134
Russia,RUS,2008,0.00018462408
Russia,RUS,2009,0.00014108
Russia,RUS,2010,0.00014867833
Russia,RUS,2011,0.00018407806
Russia,RUS,2012,0.0001771304
Russia,RUS,2013,0.00015176648
Russia,RUS,2014,0.0032312619
Russia,RUS,2015,0.0050268793
Russia,RUS,2016,0.0048998194
Russia,RUS,2017,0.004543538
Russia,RUS,2018,0.007432823
Russia,RUS,2019,0.009904675
Russia,RUS,2020,0.037011307
Russia,RUS,2021,0.07733918
Russia,RUS,2022,0.13647008
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.0026378804
Slovakia,SVK,2004,0.008040212
Slovakia,SVK,2005,0.007592993
Slovakia,SVK,2006,0.007753898
Slovakia,SVK,2007,0.010947635
Slovakia,SVK,2008,0.009269378
Slovakia,SVK,2009,0.008712807
Slovakia,SVK,2010,0.008103884
Slovakia,SVK,2011,0.0069771768
Slovakia,SVK,2012,0.008663606
Slovakia,SVK,2013,0.008403695
Slovakia,SVK,2014,0.008974488
Slovakia,SVK,2015,0.008829902
Slovakia,SVK,2016,0.0086943265
Slovakia,SVK,2017,0.008205646
Slovakia,SVK,2018,0.008298338
Slovakia,SVK,2019,0.008556086
Slovakia,SVK,2020,0.0057999413
Slovakia,SVK,2021,0.006701761
Slovakia,SVK,2022,0.006816261
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2012,0
Slovenia,SVN,2013,0.013478355
Slovenia,SVN,2014,0.013060376
Slovenia,SVN,2015,0.021593498
Slovenia,SVN,2016,0.020138271
Slovenia,SVN,2017,0.018817624
Slovenia,SVN,2018,0.019313606
Slovenia,SVN,2019,0.02024085
Slovenia,SVN,2020,0.021214653
Slovenia,SVN,2021,0.019088103
Slovenia,SVN,2022,0.020503603
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.0013832541
South Africa,ZAF,2004,0.0025189708
South Africa,ZAF,2005,0.0026444069
South Africa,ZAF,2006,0.002574899
South Africa,ZAF,2007,0.002490939
South Africa,ZAF,2008,0.004042699
South Africa,ZAF,2009,0.00576525
South Africa,ZAF,2010,0.0064513125
South Africa,ZAF,2011,0.0070638903
South Africa,ZAF,2012,0.0071309083
South Africa,ZAF,2013,0.0070566954
South Africa,ZAF,2014,0.19978388
South Africa,ZAF,2015,0.58379525
South Africa,ZAF,2016,0.7611625
South Africa,ZAF,2017,1.2673249
South Africa,ZAF,2018,1.1953948
South Africa,ZAF,2019,1.1797094
South Africa,ZAF,2020,1.2148885
South Africa,ZAF,2021,1.6295269
South Africa,ZAF,2022,1.8891122
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0.0007961136
South America,,1997,0.0012049216
South America,,1998,0.0023075591
South America,,1999,0.0022601078
South America,,2000,0.0022133312
South America,,2001,0.005531819
South America,,2002,0.008355497
South America,,2003,0.008475676
South America,,2004,0.010377526
South America,,2005,0.011600674
South America,,2006,0.018753525
South America,,2007,0.03700201
South America,,2008,0.06023667
South America,,2009,0.06637802
South America,,2010,0.11299571
South America,,2011,0.13214827
South America,,2012,0.23552787
South America,,2013,0.30146056
South America,,2014,0.5809204
South America,,2015,1.0198804
South America,,2016,1.5372441
South America,,2017,1.9172672
South America,,2018,2.2300053
South America,,2019,2.7296233
South America,,2020,3.2147958
South America,,2021,3.718773
South America,,2022,3.994783
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.0001983126
South Korea,KOR,1994,0.0001838959
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0.00013875315
South Korea,KOR,1998,0.00030347926
South Korea,KOR,1999,0.00081305916
South Korea,KOR,2000,0.0021967683
South Korea,KOR,2001,0.0016080325
South Korea,KOR,2002,0.0018052222
South Korea,KOR,2003,0.0029038673
South Korea,KOR,2004,0.005379468
South Korea,KOR,2005,0.014155234
South Korea,KOR,2006,0.02545508
South Korea,KOR,2007,0.03861695
South Korea,KOR,2008,0.04381928
South Korea,KOR,2009,0.06807511
South Korea,KOR,2010,0.07465795
South Korea,KOR,2011,0.074905425
South Korea,KOR,2012,0.077812135
South Korea,KOR,2013,0.0969319
South Korea,KOR,2014,0.09529855
South Korea,KOR,2015,0.1090901
South Korea,KOR,2016,0.13204329
South Korea,KOR,2017,0.16748476
South Korea,KOR,2018,0.18605699
South Korea,KOR,2019,0.2037937
South Korea,KOR,2020,0.24811643
South Korea,KOR,2021,0.23844412
South Korea,KOR,2022,0.24801666
South and Central America (EI),,1971,0
South and Central America (EI),,1972,0
South and Central America (EI),,1973,0
South and Central America (EI),,1974,0
South and Central America (EI),,1975,0
South and Central America (EI),,1976,0
South and Central America (EI),,1977,0
South and Central America (EI),,1978,0
South and Central America (EI),,1979,0
South and Central America (EI),,1980,0
South and Central America (EI),,1981,0
South and Central America (EI),,1982,0
South and Central America (EI),,1983,0
South and Central America (EI),,1984,0
South and Central America (EI),,1985,0
South and Central America (EI),,1986,0
South and Central America (EI),,1987,0
South and Central America (EI),,1988,0
South and Central America (EI),,1989,0
South and Central America (EI),,1990,0
South and Central America (EI),,1991,0
South and Central America (EI),,1992,0
South and Central America (EI),,1993,0.00011522476
South and Central America (EI),,1994,0.0004918395
South and Central America (EI),,1995,0.00046886053
South and Central America (EI),,1996,0.002428209
South and Central America (EI),,1997,0.0056475378
South and Central America (EI),,1998,0.005892045
South and Central America (EI),,1999,0.007822956
South and Central America (EI),,2000,0.01281851
South and Central America (EI),,2001,0.016264942
South and Central America (EI),,2002,0.022818089
South and Central America (EI),,2003,0.021576509
South and Central America (EI),,2004,0.024995767
South and Central America (EI),,2005,0.02365932
South and Central America (EI),,2006,0.03268336
South and Central America (EI),,2007,0.046662323
South and Central America (EI),,2008,0.06528402
South and Central America (EI),,2009,0.081855655
South and Central America (EI),,2010,0.12842964
South and Central America (EI),,2011,0.15481411
South and Central America (EI),,2012,0.26432714
South and Central America (EI),,2013,0.34215218
South and Central America (EI),,2014,0.61445075
South and Central America (EI),,2015,1.0333265
South and Central America (EI),,2016,1.4900295
South and Central America (EI),,2017,1.8227603
South and Central America (EI),,2018,2.1378891
South and Central America (EI),,2019,2.5772295
South and Central America (EI),,2020,3.0080159
South and Central America (EI),,2021,3.4583912
South and Central America (EI),,2022,3.6896732
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.0035980225
Spain,ESP,1990,0.00387346
Spain,ESP,1991,0.004008493
Spain,ESP,1992,0.026275782
Spain,ESP,1993,0.030584969
Spain,ESP,1994,0.04405182
Spain,ESP,1995,0.06547323
Spain,ESP,1996,0.08498114
Spain,ESP,1997,0.1641733
Spain,ESP,1998,0.2853808
Spain,ESP,1999,0.56202525
Spain,ESP,2000,0.91498756
Spain,ESP,2001,1.2426993
Spain,ESP,2002,1.6883273
Spain,ESP,2003,2.0516505
Spain,ESP,2004,2.5570097
Spain,ESP,2005,3.40373
Spain,ESP,2006,3.6680717
Spain,ESP,2007,4.2208543
Spain,ESP,2008,5.155329
Spain,ESP,2009,6.355528
Spain,ESP,2010,7.090608
Spain,ESP,2011,6.9775834
Spain,ESP,2012,8.130847
Spain,ESP,2013,9.589854
Spain,ESP,2014,9.058417
Spain,ESP,2015,8.4339075
Spain,ESP,2016,8.235643
Spain,ESP,2017,8.130111
Spain,ESP,2018,8.225432
Spain,ESP,2019,8.793685
Spain,ESP,2020,10.29822
Spain,ESP,2021,10.525022
Spain,ESP,2022,10.22556
Sri Lanka,LKA,2007,0.0096675
Sweden,SWE,1985,0.002565252
Sweden,SWE,1986,0.0024747888
Sweden,SWE,1987,0.0025278062
Sweden,SWE,1988,0.0021554623
Sweden,SWE,1989,0.0022039902
Sweden,SWE,1990,0.0026002696
Sweden,SWE,1991,0.0059405416
Sweden,SWE,1992,0.014060034
Sweden,SWE,1993,0.02384085
Sweden,SWE,1994,0.034381486
Sweden,SWE,1995,0.047588367
Sweden,SWE,1996,0.06716264
Sweden,SWE,1997,0.09145448
Sweden,SWE,1998,0.12821467
Sweden,SWE,1999,0.1534936
Sweden,SWE,2000,0.21132255
Sweden,SWE,2001,0.2064495
Sweden,SWE,2002,0.2764206
Sweden,SWE,2003,0.32009858
Sweden,SWE,2004,0.3696422
Sweden,SWE,2005,0.39555714
Sweden,SWE,2006,0.43953705
Sweden,SWE,2007,0.623318
Sweden,SWE,2008,0.87807524
Sweden,SWE,2009,1.1853428
Sweden,SWE,2010,1.5514387
Sweden,SWE,2011,2.7420726
Sweden,SWE,2012,3.0111978
Sweden,SWE,2013,4.388225
Sweden,SWE,2014,5.0018697
Sweden,SWE,2015,6.986662
Sweden,SWE,2016,6.7062745
Sweden,SWE,2017,7.3466682
Sweden,SWE,2018,7.0358267
Sweden,SWE,2019,8.051072
Sweden,SWE,2020,11.738155
Sweden,SWE,2021,11.259733
Sweden,SWE,2022,13.452904
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
