Entity,Code,Year,Hydro (% equivalent primary energy)
Oceania,,1986,10.064601
Oceania,,1987,9.647173
Oceania,,1988,9.685464
Oceania,,1989,9.13722
Oceania,,1990,9.200727
Oceania,,1991,9.37775
Oceania,,1992,8.883795
Oceania,,1993,9.356673
Oceania,,1994,9.458709
Oceania,,1995,9.32225
Oceania,,1996,8.864173
Oceania,,1997,8.078084
Oceania,,1998,8.302883
Oceania,,1999,7.639791
Oceania,,2000,7.8801074
Oceania,,2001,7.198416
Oceania,,2002,7.582502
Oceania,,2003,7.2703896
Oceania,,2004,7.546708
Oceania,,2005,6.776922
Oceania,,2006,6.442894
Oceania,,2007,5.977292
Oceania,,2008,5.4487586
Oceania,,2009,5.9192076
Oceania,,2010,6.1230326
Oceania,,2011,6.868242
Oceania,,2012,6.172232
Oceania,,2013,6.394433
Oceania,,2014,5.784854
Oceania,,2015,5.609863
Oceania,,2016,6.2643604
Oceania,,2017,5.5283384
Oceania,,2018,6.1181545
Oceania,,2019,5.371184
Oceania,,2020,5.5615826
Oceania,,2021,5.7509227
Oceania,,2022,5.971644
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,7.8989325
Pakistan,PAK,1966,7.8401723
Pakistan,PAK,1967,8.392018
Pakistan,PAK,1968,8.885178
Pakistan,PAK,1969,9.32975
Pakistan,PAK,1970,8.390381
Pakistan,PAK,1971,11.718862
Pakistan,PAK,1972,13.253896
Pakistan,PAK,1973,13.087776
Pakistan,PAK,1974,12.144385
Pakistan,PAK,1975,13.310854
Pakistan,PAK,1976,14.231518
Pakistan,PAK,1977,15.620377
Pakistan,PAK,1978,18.110392
Pakistan,PAK,1979,17.961803
Pakistan,PAK,1980,16.982367
Pakistan,PAK,1981,16.494284
Pakistan,PAK,1982,16.829153
Pakistan,PAK,1983,18.234488
Pakistan,PAK,1984,17.859364
Pakistan,PAK,1985,17.652674
Pakistan,PAK,1986,15.925442
Pakistan,PAK,1987,18.666111
Pakistan,PAK,1988,18.419365
Pakistan,PAK,1989,17.649538
Pakistan,PAK,1990,16.537376
Pakistan,PAK,1991,16.70148
Pakistan,PAK,1992,17.344547
Pakistan,PAK,1993,17.234846
Pakistan,PAK,1994,16.347654
Pakistan,PAK,1995,16.378126
Pakistan,PAK,1996,16.762867
Pakistan,PAK,1997,12.898634
Pakistan,PAK,1998,15.707119
Pakistan,PAK,1999,13.423369
Pakistan,PAK,2000,10.732646
Pakistan,PAK,2001,10.852811
Pakistan,PAK,2002,11.592025
Pakistan,PAK,2003,12.740202
Pakistan,PAK,2004,12.12486
Pakistan,PAK,2005,13.59751
Pakistan,PAK,2006,12.633493
Pakistan,PAK,2007,12.365289
Pakistan,PAK,2008,10.552823
Pakistan,PAK,2009,10.883838
Pakistan,PAK,2010,11.169597
Pakistan,PAK,2011,11.40128
Pakistan,PAK,2012,4.283916
Pakistan,PAK,2013,11.415108
Pakistan,PAK,2014,11.303853
Pakistan,PAK,2015,10.819788
Pakistan,PAK,2016,10.412478
Pakistan,PAK,2017,8.542183
Pakistan,PAK,2018,8.032242
Pakistan,PAK,2019,9.694912
Pakistan,PAK,2020,10.746648
Pakistan,PAK,2021,9.085883
Pakistan,PAK,2022,9.130998
Peru,PER,1965,14.111191
Peru,PER,1966,12.449849
Peru,PER,1967,13.701914
Peru,PER,1968,14.438607
Peru,PER,1969,15.602732
Peru,PER,1970,14.4538965
Peru,PER,1971,16.715973
Peru,PER,1972,19.3009
Peru,PER,1973,18.316326
Peru,PER,1974,17.399542
Peru,PER,1975,17.258879
Peru,PER,1976,17.929558
Peru,PER,1977,18.497795
Peru,PER,1978,19.048883
Peru,PER,1979,19.859222
Peru,PER,1980,19.399487
Peru,PER,1981,21.051376
Peru,PER,1982,21.953566
Peru,PER,1983,24.234468
Peru,PER,1984,24.675081
Peru,PER,1985,27.045563
Peru,PER,1986,26.92447
Peru,PER,1987,26.664019
Peru,PER,1988,26.299316
Peru,PER,1989,28.779715
Peru,PER,1990,28.926928
Peru,PER,1991,32.013138
Peru,PER,1992,27.720299
Peru,PER,1993,30.888275
Peru,PER,1994,30.691614
Peru,PER,1995,28.694715
Peru,PER,1996,28.665915
Peru,PER,1997,28.994295
Peru,PER,1998,29.365496
Peru,PER,1999,30.144735
Peru,PER,2000,32.459843
Peru,PER,2001,35.4258
Peru,PER,2002,35.203342
Peru,PER,2003,36.398342
Peru,PER,2004,32.08582
Peru,PER,2005,31.43934
Peru,PER,2006,33.669132
Peru,PER,2007,30.660757
Peru,PER,2008,27.516157
Peru,PER,2009,28.01127
Peru,PER,2010,24.704638
Peru,PER,2011,23.925846
Peru,PER,2012,23.530996
Peru,PER,2013,23.166235
Peru,PER,2014,22.382612
Peru,PER,2015,22.646616
Peru,PER,2016,21.614182
Peru,PER,2017,25.486889
Peru,PER,2018,25.539103
Peru,PER,2019,25.393269
Peru,PER,2020,28.760355
Peru,PER,2021,26.32485
Peru,PER,2022,23.152721
Philippines,PHL,1994,7.6572247
Philippines,PHL,1995,7.127592
Philippines,PHL,1996,7.504083
Philippines,PHL,1997,5.9353185
Philippines,PHL,1998,4.971665
Philippines,PHL,1999,7.596705
Philippines,PHL,2000,7.498411
Philippines,PHL,2001,6.939855
Philippines,PHL,2002,6.7935944
Philippines,PHL,2003,7.321272
Philippines,PHL,2004,7.75913
Philippines,PHL,2005,7.4972205
Philippines,PHL,2006,9.267641
Philippines,PHL,2007,7.6476836
Philippines,PHL,2008,8.448442
Philippines,PHL,2009,8.252352
Philippines,PHL,2010,6.354557
Philippines,PHL,2011,7.6951914
Philippines,PHL,2012,7.8168077
Philippines,PHL,2013,7.0850053
Philippines,PHL,2014,6.1033173
Philippines,PHL,2015,5.249867
Philippines,PHL,2016,4.4725275
Philippines,PHL,2017,4.8021946
Philippines,PHL,2018,4.536602
Philippines,PHL,2019,3.7546985
Philippines,PHL,2020,3.6877584
Philippines,PHL,2021,4.484796
Philippines,PHL,2022,4.516025
Poland,POL,1965,0.34140214
Poland,POL,1966,0.33487558
Poland,POL,1967,0.34751803
Poland,POL,1968,0.33910164
Poland,POL,1969,0.25587523
Poland,POL,1970,0.5300856
Poland,POL,1971,0.4552368
Poland,POL,1972,0.41345954
Poland,POL,1973,0.39316216
Poland,POL,1974,0.5546692
Poland,POL,1975,0.48222208
Poland,POL,1976,0.37838697
Poland,POL,1977,0.431719
Poland,POL,1978,0.40992185
Poland,POL,1979,0.37411308
Poland,POL,1980,0.46441752
Poland,POL,1981,0.4686107
Poland,POL,1982,0.33229718
Poland,POL,1983,0.3590728
Poland,POL,1984,0.29035443
Poland,POL,1985,0.3734442
Poland,POL,1986,0.3037868
Poland,POL,1987,0.3155242
Poland,POL,1988,0.34723055
Poland,POL,1989,0.3237646
Poland,POL,1990,0.34619108
Poland,POL,1991,0.35583842
Poland,POL,1992,0.39351788
Poland,POL,1993,0.38874492
Poland,POL,1994,0.47309425
Poland,POL,1995,0.50326735
Poland,POL,1996,0.49056634
Poland,POL,1997,0.50311947
Poland,POL,1998,0.61833835
Poland,POL,1999,0.5885456
Poland,POL,2000,0.6120166
Poland,POL,2001,0.6759675
Poland,POL,2002,0.6654824
Poland,POL,2003,0.4685821
Poland,POL,2004,0.5762093
Poland,POL,2005,0.592136
Poland,POL,2006,0.52018034
Poland,POL,2007,0.5970977
Poland,POL,2008,0.53383845
Poland,POL,2009,0.60649145
Poland,POL,2010,0.6949807
Poland,POL,2011,0.5484709
Poland,POL,2012,0.4902669
Poland,POL,2013,0.5821009
Poland,POL,2014,0.53717196
Poland,POL,2015,0.44353688
Poland,POL,2016,0.4933441
Poland,POL,2017,0.5649639
Poland,POL,2018,0.42734778
Poland,POL,2019,0.43474975
Poland,POL,2020,0.49043795
Poland,POL,2021,0.49930146
Poland,POL,2022,0.4281689
Portugal,PRT,1996,17.40426
Portugal,PRT,1997,15.232347
Portugal,PRT,1998,13.833873
Portugal,PRT,1999,7.5907683
Portugal,PRT,2000,11.414751
Portugal,PRT,2001,13.850792
Portugal,PRT,2002,7.7067814
Portugal,PRT,2003,15.030934
Portugal,PRT,2004,9.558551
Portugal,PRT,2005,4.5618644
Portugal,PRT,2006,10.539445
Portugal,PRT,2007,9.544119
Portugal,PRT,2008,6.662844
Portugal,PRT,2009,7.999818
Portugal,PRT,2010,14.690868
Portugal,PRT,2011,10.9346895
Portugal,PRT,2012,5.800001
Portugal,PRT,2013,12.824132
Portugal,PRT,2014,14.16885
Portugal,PRT,2015,8.008329
Portugal,PRT,2016,13.512552
Portugal,PRT,2017,5.198668
Portugal,PRT,2018,10.659533
Portugal,PRT,2019,7.934752
Portugal,PRT,2020,11.951532
Portugal,PRT,2021,11.698028
Portugal,PRT,2022,6.578726
Romania,ROU,1965,1.0662187
Romania,ROU,1966,1.0295304
Romania,ROU,1967,1.3156693
Romania,ROU,1968,1.3085219
Romania,ROU,1969,1.6154395
Romania,ROU,1970,1.8980381
Romania,ROU,1971,2.8985322
Romania,ROU,1972,4.4929147
Romania,ROU,1973,4.244083
Romania,ROU,1974,4.733459
Romania,ROU,1975,4.793049
Romania,ROU,1976,3.851948
Romania,ROU,1977,4.187206
Romania,ROU,1978,4.4158015
Romania,ROU,1979,4.625903
Romania,ROU,1980,5.1059155
Romania,ROU,1981,5.1341105
Romania,ROU,1982,4.8196645
Romania,ROU,1983,4.1099563
Romania,ROU,1984,4.670981
Romania,ROU,1985,5.2583566
Romania,ROU,1986,4.3782783
Romania,ROU,1987,4.377777
Romania,ROU,1988,5.6659927
Romania,ROU,1989,5.2358437
Romania,ROU,1990,4.5894322
Romania,ROU,1991,6.907993
Romania,ROU,1992,6.282625
Romania,ROU,1993,7.054054
Romania,ROU,1994,7.641243
Romania,ROU,1995,8.897041
Romania,ROU,1996,8.448901
Romania,ROU,1997,9.893259
Romania,ROU,1998,11.658257
Romania,ROU,1999,12.841183
Romania,ROU,2000,10.396162
Romania,ROU,2001,10.312889
Romania,ROU,2002,10.612939
Romania,ROU,2003,8.714612
Romania,ROU,2004,10.405023
Romania,ROU,2005,12.62525
Romania,ROU,2006,11.169315
Romania,ROU,2007,10.005892
Romania,ROU,2008,10.679466
Romania,ROU,2009,10.9743
Romania,ROU,2010,13.83361
Romania,ROU,2011,9.941748
Romania,ROU,2012,8.419219
Romania,ROU,2013,10.997334
Romania,ROU,2014,13.188198
Romania,ROU,2015,11.711474
Romania,ROU,2016,12.615111
Romania,ROU,2017,9.915947
Romania,ROU,2018,11.788936
Romania,ROU,2019,10.603266
Romania,ROU,2020,10.935907
Romania,ROU,2021,11.765029
Romania,ROU,2022,9.9937525
Russia,RUS,1985,4.942973
Russia,RUS,1986,4.9969373
Russia,RUS,1987,4.785533
Russia,RUS,1988,4.6569443
Russia,RUS,1989,4.6052628
Russia,RUS,1990,4.8963437
Russia,RUS,1991,5.0012074
Russia,RUS,1992,5.3347855
Russia,RUS,1993,5.7782617
Russia,RUS,1994,6.3920393
Russia,RUS,1995,6.766846
Russia,RUS,1996,6.1551003
Russia,RUS,1997,6.6399994
Russia,RUS,1998,6.697306
Russia,RUS,1999,6.696826
Russia,RUS,2000,6.725324
Russia,RUS,2001,6.971339
Russia,RUS,2002,6.485738
Russia,RUS,2003,6.061144
Russia,RUS,2004,6.737211
Russia,RUS,2005,6.586662
Russia,RUS,2006,6.2915645
Russia,RUS,2007,6.35434
Russia,RUS,2008,5.8504515
Russia,RUS,2009,6.467367
Russia,RUS,2010,5.913162
Russia,RUS,2011,5.5665584
Russia,RUS,2012,5.513749
Russia,RUS,2013,6.1463537
Russia,RUS,2014,5.8298445
Russia,RUS,2015,5.7045407
Russia,RUS,2016,6.1069484
Russia,RUS,2017,6.0524817
Russia,RUS,2018,5.974766
Russia,RUS,2019,6.1155376
Russia,RUS,2020,6.909033
Russia,RUS,2021,6.4189014
Russia,RUS,2022,6.4211497
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1965,6.1526546
Slovakia,SVK,1966,5.695992
Slovakia,SVK,1967,4.855119
Slovakia,SVK,1968,4.0370173
Slovakia,SVK,1969,3.0090575
Slovakia,SVK,1970,4.1029906
Slovakia,SVK,1971,2.8729024
Slovakia,SVK,1972,2.8613744
Slovakia,SVK,1973,2.351841
Slovakia,SVK,1974,3.7575521
Slovakia,SVK,1975,3.2334025
Slovakia,SVK,1976,3.1432192
Slovakia,SVK,1977,3.5666406
Slovakia,SVK,1978,3.189221
Slovakia,SVK,1979,2.585242
Slovakia,SVK,1980,3.0467434
Slovakia,SVK,1981,2.6747828
Slovakia,SVK,1982,2.3736455
Slovakia,SVK,1983,2.5121584
Slovakia,SVK,1984,1.9794104
Slovakia,SVK,1985,2.611933
Slovakia,SVK,1986,2.0846355
Slovakia,SVK,1987,2.3514032
Slovakia,SVK,1988,2.125359
Slovakia,SVK,1989,2.34242
Slovakia,SVK,1990,2.2383957
Slovakia,SVK,1991,1.8738333
Slovakia,SVK,1992,2.679717
Slovakia,SVK,1993,4.882404
Slovakia,SVK,1994,6.225819
Slovakia,SVK,1995,6.879693
Slovakia,SVK,1996,5.9181104
Slovakia,SVK,1997,5.796413
Slovakia,SVK,1998,6.022059
Slovakia,SVK,1999,6.261234
Slovakia,SVK,2000,6.252774
Slovakia,SVK,2001,6.4457603
Slovakia,SVK,2002,6.790901
Slovakia,SVK,2003,4.58991
Slovakia,SVK,2004,5.494144
Slovakia,SVK,2005,5.8693867
Slovakia,SVK,2006,5.6849036
Slovakia,SVK,2007,6.090989
Slovakia,SVK,2008,5.3488684
Slovakia,SVK,2009,6.3422837
Slovakia,SVK,2010,7.097652
Slovakia,SVK,2011,5.272215
Slovakia,SVK,2012,5.9244633
Slovakia,SVK,2013,6.790188
Slovakia,SVK,2014,6.295604
Slovakia,SVK,2015,5.6894016
Slovakia,SVK,2016,6.316429
Slovakia,SVK,2017,5.9135327
Slovakia,SVK,2018,4.9651732
Slovakia,SVK,2019,6.2117186
Slovakia,SVK,2020,6.549577
Slovakia,SVK,2021,5.707218
Slovakia,SVK,2022,4.8674026
Slovenia,SVN,1990,12.690258
Slovenia,SVN,1991,15.370844
Slovenia,SVN,1992,15.600477
Slovenia,SVN,1993,13.463441
Slovenia,SVN,1994,14.166087
Slovenia,SVN,1995,12.90796
Slovenia,SVN,1996,13.8772745
Slovenia,SVN,1997,11.434757
Slovenia,SVN,1998,12.727215
Slovenia,SVN,1999,13.937386
Slovenia,SVN,2000,14.418968
Slovenia,SVN,2001,13.567807
Slovenia,SVN,2002,11.825179
Slovenia,SVN,2003,10.691127
Slovenia,SVN,2004,13.853407
Slovenia,SVN,2005,11.633561
Slovenia,SVN,2006,11.887542
Slovenia,SVN,2007,10.805331
Slovenia,SVN,2008,12.057408
Slovenia,SVN,2009,15.221448
Slovenia,SVN,2010,14.470397
Slovenia,SVN,2011,11.679235
Slovenia,SVN,2012,13.076089
Slovenia,SVN,2013,15.597834
Slovenia,SVN,2014,19.890957
Slovenia,SVN,2015,13.704674
Slovenia,SVN,2016,15.072486
Slovenia,SVN,2017,12.734957
Slovenia,SVN,2018,15.090086
Slovenia,SVN,2019,14.74257
Slovenia,SVN,2020,16.745209
Slovenia,SVN,2021,16.083109
Slovenia,SVN,2022,11.258494
South Africa,ZAF,1965,0.030886449
South Africa,ZAF,1966,0.029866165
South Africa,ZAF,1967,0.020714175
South Africa,ZAF,1968,0.018117523
South Africa,ZAF,1969,0.015396576
South Africa,ZAF,1970,0.017539408
South Africa,ZAF,1971,0.07294351
South Africa,ZAF,1972,0.52579415
South Africa,ZAF,1973,0.577211
South Africa,ZAF,1974,0.6448366
South Africa,ZAF,1975,0.59844273
South Africa,ZAF,1976,0.96040404
South Africa,ZAF,1977,0.9714049
South Africa,ZAF,1978,0.96227163
South Africa,ZAF,1979,0.5590492
South Africa,ZAF,1980,0.45417184
South Africa,ZAF,1981,0.65005094
South Africa,ZAF,1982,0.37149048
South Africa,ZAF,1983,0.21470517
South Africa,ZAF,1984,0.18491054
South Africa,ZAF,1985,0.20175484
South Africa,ZAF,1986,0.5151001
South Africa,ZAF,1987,0.505198
South Africa,ZAF,1988,0.89705485
South Africa,ZAF,1989,0.81933874
South Africa,ZAF,1990,0.2900504
South Africa,ZAF,1991,0.5727414
South Africa,ZAF,1992,0.21651152
South Africa,ZAF,1993,0.04210848
South Africa,ZAF,1994,0.29699612
South Africa,ZAF,1995,0.13997532
South Africa,ZAF,1996,0.3422001
South Africa,ZAF,1997,0.5307417
South Africa,ZAF,1998,0.4119033
South Africa,ZAF,1999,0.18135445
South Africa,ZAF,2000,0.27464914
South Africa,ZAF,2001,0.4243205
South Africa,ZAF,2002,0.5238758
South Africa,ZAF,2003,0.19075346
South Africa,ZAF,2004,0.19940631
South Africa,ZAF,2005,0.29351708
South Africa,ZAF,2006,0.62175894
South Africa,ZAF,2007,0.5948415
South Africa,ZAF,2008,0.24248917
South Africa,ZAF,2009,0.27896494
South Africa,ZAF,2010,0.21685883
South Africa,ZAF,2011,0.5849326
South Africa,ZAF,2012,0.19629449
South Africa,ZAF,2013,0.21054028
South Africa,ZAF,2014,0.3364203
South Africa,ZAF,2015,0.13877256
South Africa,ZAF,2016,0.112845175
South Africa,ZAF,2017,0.14005184
South Africa,ZAF,2018,0.20569742
South Africa,ZAF,2019,0.13181011
South Africa,ZAF,2020,0.27761844
South Africa,ZAF,2021,0.3800723
South Africa,ZAF,2022,0.6037368
South America,,1965,10.9509325
South America,,1966,11.442433
South America,,1967,11.675976
South America,,1968,11.614463
South America,,1969,11.965155
South America,,1970,13.3377
South America,,1971,13.904129
South America,,1972,14.737049
South America,,1973,15.126848
South America,,1974,16.180588
South America,,1975,17.311821
South America,,1976,17.9991
South America,,1977,18.813194
South America,,1978,19.520575
South America,,1979,20.498064
South America,,1980,22.107735
South America,,1981,22.418633
South America,,1982,23.617315
South America,,1983,25.13586
South America,,1984,26.659044
South America,,1985,27.635447
South America,,1986,27.90601
South America,,1987,28.68528
South America,,1988,28.832336
South America,,1989,29.031044
South America,,1990,29.920795
South America,,1991,31.058893
South America,,1992,30.495728
South America,,1993,31.57759
South America,,1994,31.572605
South America,,1995,31.13164
South America,,1996,30.968433
South America,,1997,31.068129
South America,,1998,30.696344
South America,,1999,30.5159
South America,,2000,31.40975
South America,,2001,29.652908
South America,,2002,30.581415
South America,,2003,31.359896
South America,,2004,30.484047
South America,,2005,31.138493
South America,,2006,31.025433
South America,,2007,30.308998
South America,,2008,29.471752
South America,,2009,30.41999
South America,,2010,28.642353
South America,,2011,29.119429
South America,,2012,27.358011
South America,,2013,25.680244
South America,,2014,24.523472
South America,,2015,23.925425
South America,,2016,24.65149
South America,,2017,24.895334
South America,,2018,25.608782
South America,,2019,25.664515
South America,,2020,27.008167
South America,,2021,23.700678
South America,,2022,25.311777
South Korea,KOR,1986,1.3128163
South Korea,KOR,1987,1.5100771
South Korea,KOR,1988,0.677997
South Korea,KOR,1989,0.9301871
South Korea,KOR,1990,1.2992402
South Korea,KOR,1991,0.855016
South Korea,KOR,1992,0.6736053
South Korea,KOR,1993,0.8383731
South Korea,KOR,1994,0.43143508
South Korea,KOR,1995,0.46450448
South Korea,KOR,1996,0.36944294
South Korea,KOR,1997,0.3904488
South Korea,KOR,1998,0.64935803
South Korea,KOR,1999,0.5791616
South Korea,KOR,2000,0.5279014
South Korea,KOR,2001,0.29758742
South Korea,KOR,2002,0.3921691
South Korea,KOR,2003,0.570563
South Korea,KOR,2004,0.48883483
South Korea,KOR,2005,0.40031737
South Korea,KOR,2006,0.36945316
South Korea,KOR,2007,0.3733438
South Korea,KOR,2008,0.30853122
South Korea,KOR,2009,0.27942815
South Korea,KOR,2010,0.33647963
South Korea,KOR,2011,0.39911294
South Korea,KOR,2012,0.33835274
South Korea,KOR,2013,0.36209953
South Korea,KOR,2014,0.22888097
South Korea,KOR,2015,0.17435996
South Korea,KOR,2016,0.2232821
South Korea,KOR,2017,0.21687886
South Korea,KOR,2018,0.25356984
South Korea,KOR,2019,0.21211745
South Korea,KOR,2020,0.30540323
South Korea,KOR,2021,0.22903274
South Korea,KOR,2022,0.26154342
South and Central America (EI),,1965,8.943282
South and Central America (EI),,1966,9.394183
South and Central America (EI),,1967,9.568811
South and Central America (EI),,1968,9.611969
South and Central America (EI),,1969,9.944606
South and Central America (EI),,1970,10.923186
South and Central America (EI),,1971,11.489506
South and Central America (EI),,1972,12.06376
South and Central America (EI),,1973,12.362993
South and Central America (EI),,1974,13.39564
South and Central America (EI),,1975,14.396901
South and Central America (EI),,1976,15.080957
South and Central America (EI),,1977,15.7148075
South and Central America (EI),,1978,16.495579
South and Central America (EI),,1979,17.550581
South and Central America (EI),,1980,19.019995
South and Central America (EI),,1981,19.294044
South and Central America (EI),,1982,20.529036
South and Central America (EI),,1983,21.966736
South and Central America (EI),,1984,23.306456
South and Central America (EI),,1985,24.47372
South and Central America (EI),,1986,24.916306
South and Central America (EI),,1987,25.614817
South and Central America (EI),,1988,25.830614
South and Central America (EI),,1989,25.8968
South and Central America (EI),,1990,26.677639
South and Central America (EI),,1991,27.737354
South and Central America (EI),,1992,27.344524
South and Central America (EI),,1993,28.402397
South and Central America (EI),,1994,28.314587
South and Central America (EI),,1995,27.955193
South and Central America (EI),,1996,27.89472
South and Central America (EI),,1997,27.918266
South and Central America (EI),,1998,27.545097
South and Central America (EI),,1999,27.512068
South and Central America (EI),,2000,27.980026
South and Central America (EI),,2001,26.157812
South and Central America (EI),,2002,26.946709
South and Central America (EI),,2003,27.539938
South and Central America (EI),,2004,26.875406
South and Central America (EI),,2005,27.52288
South and Central America (EI),,2006,27.33914
South and Central America (EI),,2007,26.894909
South and Central America (EI),,2008,26.362011
South and Central America (EI),,2009,27.245825
South and Central America (EI),,2010,25.845177
South and Central America (EI),,2011,26.325792
South and Central America (EI),,2012,24.90569
South and Central America (EI),,2013,23.467396
South and Central America (EI),,2014,22.404993
South and Central America (EI),,2015,21.769762
South and Central America (EI),,2016,22.394012
South and Central America (EI),,2017,22.76043
South and Central America (EI),,2018,23.324192
South and Central America (EI),,2019,23.07756
South and Central America (EI),,2020,24.570972
South and Central America (EI),,2021,21.77198
South and Central America (EI),,2022,23.262993
Spain,ESP,1969,18.46006
Spain,ESP,1970,15.530946
Spain,ESP,1971,16.159304
Spain,ESP,1972,16.65942
Spain,ESP,1973,12.403915
Spain,ESP,1974,12.600133
Spain,ESP,1975,10.460218
Spain,ESP,1976,7.8615813
Spain,ESP,1977,14.355668
Spain,ESP,1978,14.521417
Spain,ESP,1979,15.541789
Spain,ESP,1980,9.850895
Spain,ESP,1981,7.2557592
Spain,ESP,1982,8.711176
Spain,ESP,1983,8.740984
Spain,ESP,1984,10.014993
Spain,ESP,1985,10.031123
Spain,ESP,1986,8.31933
Spain,ESP,1987,8.29316
Spain,ESP,1988,10.219998
Spain,ESP,1989,5.355245
Spain,ESP,1990,7.031449
Spain,ESP,1991,7.2906666
Spain,ESP,1992,4.826579
Spain,ESP,1993,6.427325
Spain,ESP,1994,7.093602
Spain,ESP,1995,5.6045094
Spain,ESP,1996,9.29236
Spain,ESP,1997,7.694904
Spain,ESP,1998,7.1777925
Spain,ESP,1999,4.682792
Spain,ESP,2000,5.723753
Spain,ESP,2001,7.543161
Spain,ESP,2002,4.142203
Spain,ESP,2003,6.975442
Spain,ESP,2004,5.1589704
Spain,ESP,2005,2.8726604
Spain,ESP,2006,4.0763354
Spain,ESP,2007,4.1695633
Spain,ESP,2008,3.6822438
Spain,ESP,2009,4.420628
Spain,ESP,2010,6.823475
Spain,ESP,2011,5.0311346
Spain,ESP,2012,3.3766222
Spain,ESP,2013,6.324763
Spain,ESP,2014,6.8215475
Spain,ESP,2015,4.8115597
Spain,ESP,2016,6.1262336
Spain,ESP,2017,3.0321388
Spain,ESP,2018,5.548805
Spain,ESP,2019,3.724599
Spain,ESP,2020,5.5659904
Spain,ESP,2021,5.0243196
Spain,ESP,2022,2.9740272
Sri Lanka,LKA,2007,16.588642
Sweden,SWE,1985,30.350336
Sweden,SWE,1986,25.132704
Sweden,SWE,1987,30.272146
Sweden,SWE,1988,30.126038
Sweden,SWE,1989,31.627264
Sweden,SWE,1990,31.423813
Sweden,SWE,1991,28.902584
Sweden,SWE,1992,33.727753
Sweden,SWE,1993,34.224022
Sweden,SWE,1994,27.091238
Sweden,SWE,1995,30.862635
Sweden,SWE,1996,24.131914
Sweden,SWE,1997,31.110737
Sweden,SWE,1998,31.114122
Sweden,SWE,1999,30.737738
Sweden,SWE,2000,36.338226
Sweden,SWE,2001,33.863285
Sweden,SWE,2002,30.168945
Sweden,SWE,2003,25.240173
Sweden,SWE,2004,26.348093
Sweden,SWE,2005,30.489115
Sweden,SWE,2006,27.404675
Sweden,SWE,2007,28.8082
Sweden,SWE,2008,30.407625
Sweden,SWE,2009,31.194328
Sweden,SWE,2010,29.891895
Sweden,SWE,2011,30.095955
Sweden,SWE,2012,33.174603
Sweden,SWE,2013,27.358305
Sweden,SWE,2014,28.389826
Sweden,SWE,2015,32.236187
Sweden,SWE,2016,26.918736
Sweden,SWE,2017,27.145285
Sweden,SWE,2018,26.314426
Sweden,SWE,2019,26.48882
Sweden,SWE,2020,30.825317
Sweden,SWE,2021,30.651161
Sweden,SWE,2022,28.768438
Switzerland,CHE,1968,39.6735
Switzerland,CHE,1969,36.701298
Switzerland,CHE,1970,34.634697
Switzerland,CHE,1971,33.697243
Switzerland,CHE,1972,28.542727
Switzerland,CHE,1973,28.314793
Switzerland,CHE,1974,31.026619
Switzerland,CHE,1975,34.594242
Switzerland,CHE,1976,29.04813
Switzerland,CHE,1977,35.28424
Switzerland,CHE,1978,32.405388
Switzerland,CHE,1979,30.585209
Switzerland,CHE,1980,32.192913
Switzerland,CHE,1981,33.83872
Switzerland,CHE,1982,35.36821
Switzerland,CHE,1983,33.15069
Switzerland,CHE,1984,29.171026
Switzerland,CHE,1985,29.272535
Switzerland,CHE,1986,28.629314
Switzerland,CHE,1987,30.347586
Switzerland,CHE,1988,31.091053
Switzerland,CHE,1989,27.67266
Switzerland,CHE,1990,26.569715
Switzerland,CHE,1991,27.853329
Switzerland,CHE,1992,27.944786
Switzerland,CHE,1993,30.625921
Switzerland,CHE,1994,31.83055
Switzerland,CHE,1995,30.233536
